Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Cydonia Soothing Arnica Ultra Gel 250ml,Cydonia Soothing Arnica Ultra Gel 250ml,14.95,500270,"Cydonia Arnica Ultra Gel contains arnica, geranium and two types of lavender. These act to reduce pain intensity, reduce swelling and reduce inflammation.","Cydonia Arnica Ultra Gel contains a tincture of arnica flowers (Arnica montana) along with geranium (Pelargonium graveolens) , lavender (Lavandula angustifolia), and lavender oregano (Origanum dubium). This combination act as analgesics to reduce pain. They also have anti-inflammatory, immunostimulant and astringent properties. This reduces swelling and pain caused by injuries, bruises and also rheumatic muscle and joint problems.  Cydonia Arnica Ultra Gel contains tincture of arnica flowers (Arnica montana) 10%, essential oils of: geranium (Pelargonium graveolens), lavender (Lavandula angustifolia), lavender oregano (Origanum dubium), glycerine, propylene glycol, carboxyvinyl polymer and vitamin E.  Cydonia products are prepared in Gra c anica, Bosnia and Hercegovina. The company has been producing natural and herbal cosmetics, herbal medicinal products, plant extracts, and products for aromatherapy since 1995. Cydonia products are free from artificial additives, colouring agents, preservatives and stabilising chemicals.",Apply the Arnica Gelly to the affected area(s) several times a day and massage gently. Do not use for more than that seven days. Contraindications: Allergy to the arnica flowers. Side effects: Prolonged treatment of damaged skin may cause oedematous dermatitis with the formation of pustules or even eczema. In this case immediately stop the treatment.,"Flavonol glycosides: isoquercitrin, sesquiterpene lactones: helenalin and dihydrohelenalin, coumarins: umbelliferone and scopoletin, monoterpenol lonalool, ester linalyl acetate, phenol carvacrol",https://www.inishpharmacy.com/p/cydonia-soothing-arnica-ultra-gel-250ml/500270
McDavid Ankle Brace w/ Straps - Level 3 Maximum Protection 195,Health,34.95,P-401668,"Level 3: Maximum Protection F eatures an ultralight nylon shell with laces and fully adjustable figure-8 straps to simulate athletic tape. S traps can be tightened at any time without re-lacing the brace. I ncludes a padded lining, notched front, elastic heel and tongue. Fits either ankle","Composition 600 Denier Polyester  How to Wear   Slip brace on foot.  Lace it up completely like a shoe.  Pull left non-stretch strap tight across top of foot, under foot and secure to left side of ankle.  Pull right non-stretch strap tight across top of foot, under foot and secure to right side of ankle.  Secure top elastic straps over laces with hook and loop closure.   Sizing (Shoe size)   XS: 5-6  S: 6-8  M: 8-10  L: 10-12  XL: 13+",,,https://www.inishpharmacy.com/p/mcdavid-ankle-brace-w_-straps---level-3-maximum-protection-195/p-401668
McDavid Ankle Support With Adjustable Straps Level 2 Advanced OSFM 430,McDavid Ankle Support With Adjustable Straps Level 2 Advanced OSFM 430,19.95,401670,"Level 2: Advanced Protection Fully adjustable thermal neoprene ankle support with Figure-8 straps for added stability. Provides compression, support and therapeutic warmth in a one size product.","Composition 100% latex-free 3.2mm neoprene (CR) - exclusive of binding/straps/cover fabric.  How To Wear   Open support, put heel in place and close across front of ankle  Pull one strap up and over the top of foot, wrap around back of ankle and return to front of ankle, securing strap to itself.  Repeat with other strap.   Sizing One size fits most.",,,https://www.inishpharmacy.com/p/mcdavid-ankle-support-with-adjustable-straps-level-2-advanced-osfm-430/401670
McDavid Elbow Support Adjustable Level 1 Primary Support OSFM 488,McDavid Elbow Support Adjustable Level 1 Primary Support OSFM 488,13.50,401667,"Features universal sizing and a fully adjustable Velcro closure for optimum fit.  Contoured thermal neoprene wrap, with nylon facing on both sides.",,,,https://www.inishpharmacy.com/p/mcdavid-elbow-support-adjustable-level-1-primary-support-osfm-488/401667
McDavid Ankle Sleeve Level 1 Primary Protection 431,Health->Pain Relief->Muscular and Joint Pain Relief,10.95,P-MCD431,General purpose neoprene ankle support.  Provides all the benefits of a thermal neoprene support  Pulls on easily with nylon facing on both sides  100% latex-free 3.2mm neoprene (CR) - exclusive of binding/cover fabric,,,,https://www.inishpharmacy.com/p/mcdavid-ankle-sleeve-level-1-primary-protection-431/p-mcd431
McDavid Elbow Strap Level 2 Advanced Protection OSFM Adjustable 486,McDavid Elbow Strap Level 2 Advanced Protection OSFM Adjustable 486,12.75,401666,Applies pressure over tendons to help relieve painful tennis elbow problems.  Adjustable thermal neoprene wraparound support in convenient universal size features Velcro cinch strap and nylon facing on both sides.,,,,https://www.inishpharmacy.com/p/mcdavid-elbow-strap-level-2-advanced-protection-osfm-adjustable-486/401666
McDavid Instant Ice Pack,McDavid Instant Ice Pack,1.99 - 5.00,P-401680,,,,,https://www.inishpharmacy.com/p/mcdavid-instant-ice-pack/p-401680
McDavid Ankle Sleeve Elastic 511 Level 1 - Primary Protection,McDavid Ankle Sleeve Elastic 511 Level 1 - Primary Protection,8.95,P-402773,"Best for support and relief from pain associated with arthritis and tendonitis and minor injury.   Breathable non-neoprene woven elastic construction  Ideal for those with neoprene allergies  Fits left or right   Content: 65% Polyester, 25% Rubber, 10% Nylon",,,,https://www.inishpharmacy.com/p/mcdavid-ankle-sleeve-elastic-511-level-1---primary-protection/p-402773
McDavid Back Support - Level 2 Advanced Protection (495),Health,37.50,P-401661,"Level 2: Advanced Protection Th is fully adjustable design provides firm support and protection. Lightweight, fully breathable construction makes it easy and comfortable to wear for extended periods. Fi ve stays provide additional support. El astic side pulls.",Composition Mesh: 90% nylon/10% Lycra®; Panel: 62% polyester/38% rubber.  How to Wear   Open and center on back.  Loosen secondary (outer) straps.  Pull primary straps right over left and secure at front of body.  Adjust secondary side straps for secure final fit.,,,https://www.inishpharmacy.com/p/mcdavid-back-support---level-2-advanced-protection-495/p-401661
Kneipp Massage Oil Arnica Joint & Muscle 100ml,Kneipp Massage Oil Arnica Joint & Muscle 100ml,8.95,913360,"Kneipp Massage Oil Arnica Joint & Muscle helps to relieve tension and soothe aches within the joints and limbs. The active ingredients shea butter, ginger, arnica all work together to boost and prevent cramps and muscular strains. Your muscles and joints will be left feeling relaxed and soothed.",,,,https://www.inishpharmacy.com/p/kneipp-massage-oil-arnica-joint-and-muscle-100ml/913360
McDavid Ankle Brace Level 3 Maximum 199,Health->Pain Relief->Muscular and Joint Pain Relief,26.95 - 27.95,P-MCD199,Level 3: Maximum Protection   Features steel stays and an ultralight nylon shell with laces to give maximum support. Fits either ankle   Spring steel medical stays for maximum support   Highly breathable   Ventilated tongue   Reinforced eyelets   Fits left or right,How to Wear   Slip brace on foot.  Lace it up completely like a shoe.   Sizing (Shoe size)   XS: 5-6  S: 6-8  M: 8-10  L: 10-12  XL: 13+,,,https://www.inishpharmacy.com/p/mcdavid-ankle-brace-level-3-maximum-199/p-mcd199
Deep Heat Spray 150ml,Health,7.50,200041,"Deep Heat Pain Relief Spray is a pain relieving, warming spray to be used on the skin. It is recommended for the relief of pain in muscles, tendons, joints or bones, lower back and thigh pain, sprains or strains. Can be used before and after exercise .","Deep Heat generates penetrating warmth in aching, injured and sore muscles. Deep Heat Pain Relief Spray can be used before and after exercise and contains ingredients that provide pain-relief plus heat.  Heat therapy helps to increase blood supply to relax aching and overstretched muscles – re-oxygenating the tissues to help stimulate the natural healing process.  Deep Heat products are manufactured by the Mentholatum Company Ltd, s ituated in East Kilbride, Scotland, Mentholatum Company Ltd specialises in the manufacture and supply of high quality healthcare products.","Use this medicine only on your skin. Adults and children over 5 years only. Always try on a small area first and use sparingly. Shake can well before use. Hold the nozzle not less than 15cm (6”) from the site of pain and spray in 2-3 short bursts. Massage not required. Protect the face when spraying around the neck and shoulders. Repeat up to 3 times per day and wash hands immediately after use. Do not inhale. Always read the label. Deep Heat Pain Relief Spray is a medicine for muscular aches and pains. Always read the label. Please read the label for warnings and precautions for use. Do not use  if you are allergic to any ingredients, pain relievers such as aspirin, ibuprofen or other anti-inflammatories. Not to be used on broken skin, your eyes or sensitive areas of skin. Not to be used in children under 5 years. Consult your doctor before use if you are pregnant, breast feeding, asthmatic or on any prescribed medicines.  Keep all medicines out of the sight and reach of children.",,https://www.inishpharmacy.com/p/deep-heat-spray-150ml/200041
Deep Heat Pain Relief Heat Patch,Health->First Aid->Cold/Heat Therapy ,2.95,M1003-1,"Deep Heat Pain Relief Back Patch is a drug-free method of pain relief.  The heat therapy from the warming patch provides long-lasting pain relief to the affected area easing aches, pains, spasms and strains.  Each patch provides up to 16 hours pain relief.",,,,https://www.inishpharmacy.com/p/deep-heat-pain-relief-heat-patch/m1003-1
Deep Heat Pain Relief Back Patch 2 Pack,Health->First Aid->Cold/Heat Therapy ,6.50,M5010-1,"Deep Heat Pain Relief Back Patch is a drug-free method of pain relief.  The heat therapy from the warming patch provides long-lasting pain relief to the affected area easing aches, pains, spasms and strains.  Each patch provides up to 16 hours pain relief.",,,,https://www.inishpharmacy.com/p/deep-heat-pain-relief-back-patch-2-pack/m5010-1
McDavid A101 Ankle Brace Level 3,Health->Pain Relief->Muscular and Joint Pain Relief,32.95,P-MCDAVID-A101,This ankle brace from McDavid provides your ankle with strong support. It has removable medical inserts for added protection. It has a ventilated tongue for added comfort and will fit left or right ankle.,,,,https://www.inishpharmacy.com/p/mcdavid-a101-ankle-brace-level-3/p-mcdavid-a101
DONA 1500mg Glucosamine Sulfate 500mg Capsules 90 Pack,Vitamins->Joint & Bone Health,15.95,DONA-CAPS,DONA Glucosamine is a patented formulation of glucosamine sulphate that is clinically proven to reduce the pain and assist in the management of osteoarthritis. DONA Glucosamine may also help to maintain joint health and rebuild cartilage that has been worn away by progressive age or injury.  You Must Be Aged Over 18 Years to Purchase This Product,,Take 3 capsules each day,,https://www.inishpharmacy.com/p/dona-1500mg-glucosamine-sulfate-500mg-capsules-90-pack/dona-caps
Deep Heat Odourless Heat Patch 4 Single Patches,Health,7.95,200034,"Deep Heat Pain Relief Heat Patch is r ecommended for muscular pain, strains and joint stiffness. They can be used for back, hip, thigh, calf, arm, neck and shoulder pain.","Therapeutic heat from the Deep Heat Pain Relief Heat Patch provides targeted pain relief right where you need it. Plus, penetrating heat helps relax stiff, sore, aching muscles and joints helping to restore movement. Heat increases blood flow to the affected area providing oxygen and nutrients to aid the healing process.  Deep Heat products are manufactured by the Mentholatum Company Ltd, situated in East Kilbride, Scotland, Mentholatum Company Ltd specialises in the manufacture and supply of high quality healthcare products.","Use on clean, dry skin. Tear open the plastic packet, remove the protective film from patch and apply to affected area. The patch activates within 1 minute and will heat up within 5 minutes providing penetrating warmth for 8 hours. Once removed it can continue to provide pain relief for a further 8 hours. Delicate or aging skin: apply adhesive side of patch to clothing. Read the label. Deep Heat Pain Relief Patches are medical devices. Read the label. Please read all instructions and warnings carefully before use.  This product is air activated. Open when ready to use. Do not use on the face or on broken skin, bruises or swellings. Not to be used when asleep or with prolonged pressure against the patch. Not to be used in infants, children or persons unable to remove the patch on their own. Do not use with other skin medications or other heat sources, if the patch is damaged or torn or on the dame are for more than 8 hours in any 24 hour period.",,https://www.inishpharmacy.com/p/deep-heat-odourless-heat-patch-4-single-patches/200034
Naqi Massage Lotion Relax 500ml,Health->Pain Relief->Muscular and Joint Pain Relief,15.95,2657039,"NAQI Massage Lotion Relax has outstanding relaxing properties, to ease tension and relieve sore muscles.  NAQI massage lotion Relax offers the ideal blend between an O/W emulsion with superb glide effect and the therapeutic properties of natural essential oils such as lavender, bergamot and laurel. NAQI massage lotion Relax offers relaxation and stimulates the blood circulation to alleviate any muscle stiffness. Provides intensive hydtartion, leaving the skin soft and supple, but never greasy.","Good gliding- and dispersion features  Skin friendly with optimal care of your hands   Can be rinsed off with water   Economic in use   Hypo-allergenic perfumes   Moisturize the skin   Stimulate the natural healing of the skin   Do not block the pores   Good absorption, leaving the skin dry and soft",,,https://www.inishpharmacy.com/p/naqi-massage-lotion-relax-500ml/2657039
Naqi Premium Soft Tissue Wax 500ml,Medicines->Pain Relief ->Muscular & Joint Pain,24.95,NAQIWAX-1517,"This premium tissue wax is made from a blend of carefully selected oils to ensure you get the best out of your tissue therapy.  It provides hydration to the skin as well as a natural barrier resulting in smooth, silky skin.  Its non-greasy, unscented formulation is hypoallergenic, suitable for all skin types as well as paraben and formaldehyde releaser free.",,,,https://www.inishpharmacy.com/p/naqi-premium-soft-tissue-wax-500ml/naqiwax-1517
NAQI Warming Up Competition 1 500ml,Health,26.50,500294,Protective and water-resistant lipogels that stimulate the circulation and protect against cold without impeding the skin's normal functions.,"Protective and water-resistant lipogels that stimulate the circulation and protect against cold without impeding the skin's normal functions. NAQI Warming Up Competition 1:   Gentle feeling of heat, specially designed for sensitive skin.  Inclement weather conditions.","Massage gently into legs, arms, back and neck in cold weather ten minutes before exercise and definitely after a warm up massage. If necessary repeat. Avoid contact with the face and mucous membranes",,https://www.inishpharmacy.com/p/naqi-warming-up-competition-1-500ml/500294
NAQI Cool Gel 100ml,Health->Pain Relief->General Pain Relief,12.95,400948,"A fast, reliable and professional first aid for joints and muscles. NAQI Cool Gel, based on Menthol and Menthyl PCA, provides an immediate and long-lasting cold effect.  Use NAQI Cool Gel as first aid for:   Bruises.  Sprains and swelling.  With muscle cramps.  Joints when cold therapy is needed.","NAQI Cool Gel is quick and easy to use. Apply the gell to the skin or mix with a neutral massage lotion. Apply several times per day. It provides an ideal complementary treatment to cryotherapy.  Naqi Rehabilitation Gels are hydrogels with 5% essential oils that have been created for different therapy treatments. Carefully selected essential oils form the active ingredients in Naqi Gels. These hydrogels are ideal complements to the work of the practitioner. The gels can be used as contact gel, as an ionising substance or mixed with a neutral massage lotion for manual therapy. People can use these gels at home.",,,https://www.inishpharmacy.com/p/naqi-cool-gel-100ml/400948
Naqi Start Oil 200ml,Health->Pain Relief->Muscular and Joint Pain Relief,9.95,1463298,The NAQI Start Oil has been designed to help prepare your muscles before exercise. This pre-exercise treatment stimulates your muscles but also helps to slow down heat loss when it is raining and mild.,,,,https://www.inishpharmacy.com/p/naqi-start-oil-200ml/1463298
NAQI Fingertip Care Post Lancing Spray 30ml,Health->Pain Relief->General Pain Relief,8.95,400950,The Naqi FingerTip Care Post Lancing Spray hydrates the skin and regenerates the skin of the fingertips.,"Lancing means creating small scar tissue. To regenerate the skin of these fingertips, the NAQI Fingertip Care PostLancing Spray hydrates the skin of your fingertips and helps to keep your skin supple and in good condition.  The ideal aftercare for lancing. Spray the lotion gently on the fingertip after lancing. Rub in until the product is completely absorbed by the skin. May be used several times a day. Do not use prior to lancing the skin.  NAQI has developed a unique range of Medical skin Care products specifically for people with diabetes.  NAQI Medical Skin Care Products protect, care and gently cleanse while they:   Intensively hydrate    Reduce the risk of infections   Restore the natural skin barrier  The efficacy of NAQI Medical Skin Care has been clinically proven by the University of Liège (Belgium).",,,https://www.inishpharmacy.com/p/naqi-fingertip-care-post-lancing-spray-30ml/400950
Naqi Massage Lotion Ultra Plus 500ml,Health->Pain Relief->Muscular and Joint Pain Relief,12.95,801092,Naqi Massage Lotion has been designed to provide lasting hydration while also working to restore the natural skin balance.,,,,https://www.inishpharmacy.com/p/naqi-massage-lotion-ultra-plus-500ml/801092
NAQI Inflam Gel 50ml,Health->Pain Relief->Muscular and Joint Pain Relief,5.95,400944,Reduces inflammation and pain.  Keeps joints supple.,"Massage a small amount or use with ultrasound and electrotherapy. Can also be used with a compress. Increases circulation and cools the skin.  Naqi Rehabilitation Gels are hydrogels with 5% essential oils that have been created for different therapy treatments. Carefully selected essential oils form the active ingredients in Naqi Gels. These hydrogels are ideal complements to the work of the practitioner. The gels can be used as contact gel, as an ionising substance or mixed with a neutral massage lotion for manual therapy. People can use these gels at home.",,,https://www.inishpharmacy.com/p/naqi-inflam-gel-50ml/400944
Medijel Mouth Ulcer Gel 15g,Health->Embarassing Conditions->Mouth Ulcers & Cold Sores,4.95,801046,"Medijel Mouth Ulcer Gel is used for the fast treatment of mouth ulcers, sore gums and denture-rubbing. Simply apply a small amount of the gel to the affected area. This gel contains Lidocaine hydrochloride 0.66% w/w and aminoacridine hydrochloride 0.05% w/w.","Please consult your doctor before using this gel if you are pregnant or breast-feeding. The gel contains a small amount of ethanol (alcohol), less than 100mg per dose. Allergic reactions to this product are rare, however if you experience any reaction, please consult your doctor.","Apply a small quantity of Madijel on a clean fingertip directly to the painful area. Repeat the application every 20 minutes if necessary. If symptoms persist for more than 7 days, consult your doctor or dentist.",Lidocaine hydrochloride 0.66% w/w. aminoacridine hydrochloride 0.05% w/w,https://www.inishpharmacy.com/p/medijel-mouth-ulcer-gel-15g/801046
"Movial Plus Capsules With Vitamin C, Hyaluronic Acid & Collagen Capsules",Health->Pain Relief->Muscular and Joint Pain Relief,19.95 - 99.95,P-MOVIALPLUS6pk,"Movial Plus is a supplement designed to treat joint pain, inflammation and osteoarthritis and is effective in any conditions where there is cartilage degeneration.  Movial Plus stimulates synovial cell function and exerts an anti-inflammatory effect upon the joints. Movial Plus significantly reduces joint pain from the first month of treatment.   Stimulates synovial cell production  Increases synovial fluid production  Maintains joint cartilage function  Improves physical recuperation  Neutralizes oxidative stress","Movial Plus is a natural product that supplies nutrients for optimum function of synovial cells. It contains linear structured high molecular weight hyaluronic acid, equivalent to the endogenous molecule and hydolysed Type 2 Collagen.  Type 2 Hydrolysed Collagen Equivalent to the natural form of collagen. This type of collagen o ccurs naturally in the body. This is a source of amino acids which give structure and tone to connective tissue.   High Molecular Weight Hyaluronic Acid Stimulates the function of the synovial cells, which triggers the production of endogenous hyaluronic acid. It is  a key component of the extracellular matrix, occurring naturally in the body, and is very important for joint synovial fluid and cartilage.  Vitamin C  Contributes to normal collagen formation, healthy bones and cartilage, all of which are the building blocks of our joints. It also contributes to the protection of cells from oxidative damage (often due to ageing).       Movial Plus improves physical function and       Stimulates synovial fluid production  Since it is of high molecular weight, it binds better to the cell receptors (CD44)  It stimulates synovial cell function  It avoids cartilage matrix of degradation               MOVIAL PLUS stimulates synovial cell function. It increases intra-articular hyaluronic acid concentration. In clincal trial tests, movial Plus was shown to multiply the production of endogenous hyaluronic acid more than 100 times and achieved endogenous hyaluronic acid concentrations 10 times higher than in the controls. The increase in hyaluronic acid has been related to clinical improvement of the joint.","After a starting dose of 2 capsules each day, take one capsule each day as a maintenance dose.","1.  Hydrolyzed collagen type II  occurs naturally in the body. This is a source of amino acids which give structure and tone to connective tissue. 2.  Vitamin C  contributes to normal collagen formation, healthy bones and cartilage, all of which are the building blocks of our joints. It also contributes to the protection of cells from oxidative damage (often due to ageing). 3.  Hyaluronic acid  is a key component of the extracellular matrix, occurring naturally in the body, it is a key component of synovial fluid and cartilage.",https://www.inishpharmacy.com/p/movial-plus-capsules-with-vitamin-c-hyaluronic-acid-and-collagen-capsules/p-movialplus6pk
McDavid Wrist Strap Level 1 Primary Protection OSFM 452,McDavid Wrist Strap Level 1 Primary Protection OSFM 452,9.95,401663,"Provides wraparound support, warmth and compression.  Thermal neoprene wrap with nylon facing on both sides.  Fully adjustable Velcro strap.",100% latex-free neoprene (CR)-exclusive of strap/cover fabric,,,https://www.inishpharmacy.com/p/mcdavid-wrist-strap-level-1-primary-protection-osfm-452/401663
McDavid Waist Trimmer Level 1 Primary Protection OSFM 491,McDavid Waist Trimmer Level 1 Primary Protection OSFM 491,20.25,401660,"Adjustable back/waist support cushions, compresses and supports while retaining therapeutic heat.  May be used as a part of a comprehensive weight loss program.  Thermal neoprene wrap with nylon facing on both sides.   100% latex-free neoprene (CR)\exclusive of strap/cover fabric.",,,,https://www.inishpharmacy.com/p/mcdavid-waist-trimmer-level-1-primary-protection-osfm-491/401660
Medicare Sport Kinesiology Tape 5cm x 5m,Health,8.95,P-200049,,,,,https://www.inishpharmacy.com/p/medicare-sport-kinesiology-tape-5cm-x-5m/p-200049
McDavid Wrist Wrap Level 1 Primary Protection OSFM 451,McDavid Wrist Wrap Level 1 Primary Protection OSFM 451,8.95,401682,"This popular support helps retain body heat to promote healing, while providing superior cushioning support and compression.  Thermal neoprene support with nylon facing on both sides.  Fully adjustable Velcro closure assures a snug fit.  Neoprene delivers therapeutic heat to injury to promote healing and reduce pain.",100% latex-free neoprene (CR)-exclusive of binding/strap/cover fabric,,,https://www.inishpharmacy.com/p/mcdavid-wrist-wrap-level-1-primary-protection-osfm-451/401682
McDavid Wrist Brace Level 3 Maximum Support Right Hand (454),McDavid Wrist Brace Level 3 Maximum Support Right Hand (454),16.95,P-401665,,,,,https://www.inishpharmacy.com/p/mcdavid-wrist-brace-level-3-maximum-support-right-hand-454/p-401665
McDavid Reusable Hot/Cold Wraps,McDavid Reusable Hot/Cold Wraps,2.99 - 5.00,P-401679,Reusable pack for the application of cold or heat.  Simply put in the freezer or hot water before applying.  Microwaveable,,,,https://www.inishpharmacy.com/p/mcdavid-reusable-hot_cold-wraps/p-401679
Tiger Balm White Ointment Muscle Rub 19g,Health,6.95,200035,"Effective soothing relief from tension headaches  Containing a blend of herbal ingredients, Tiger Balm has been used for generations. Each little jar of Tiger Balm White provides an alternative way to relieve the pain of tension headaches.    11% Natural Camphor   8.0% Menthol   1.5% Clove Oil  13.0% Cajuput Oil  Also contains: Dementholised Mint Oil, Yellow Soft Paraffin and Hard Paraffin",,,,https://www.inishpharmacy.com/p/tiger-balm-white-ointment-muscle-rub-19g/200035
Tiger Balm Red Ointment Muscle Rub 19g,Health,6.95,200036,"Powerful, herbal relief from aches and pains.  Tiger Balm Red has a powerful and aromatic formula which helps soothe sore and aching muscles.    11.0% Natural Camphor  10.0% Menthol   5.0% Clove Oil   7.0% Cajuput Oil  Also contains: Cinnamon Oil, Dementholised Mint Oil, Yellow Soft Paraffin and Hard Paraffin.",,To be rubbed gently on the affected parts of skin as necessary (usually 2 to 3 times daily).,,https://www.inishpharmacy.com/p/tiger-balm-red-ointment-muscle-rub-19g/200036
Zam-Buk Herbal Ointment 90ml,Health->Pain Relief->Muscular and Joint Pain Relief,5.95,ZAMBUK90ML-8763,"Zam-Buk Ointment is a traditional antiseptic ointment that can be used for soothing cuts, sores, bruises, burns, rashes and insect bites etc.",,,,https://www.inishpharmacy.com/p/zam-buk-herbal-ointment-90ml/zambuk90ml-8763
Weleda Massage Balm With Arnica,Health->Pain Relief->Muscular and Joint Pain Relief,8.95 - 12.95,P-WELEDA-ARNICA,"Weleda Massage Balm with Arnica helps to relive symptoms that are associated with rheumatic pain, muscular pain, stiffness, backache, fibrositis, bruising and sprains. This massage balm is applied directly to the skin.",,,,https://www.inishpharmacy.com/p/weleda-massage-balm-with-arnica/p-weleda-arnica
Tubigrip Bandage Natural 1m,Health->Pain Relief->Muscular and Joint Pain Relief,4.65,P-TUBGRIPNAT,"Tubigrip Elasticated Tubular Support Bandage comes in a range of sizes to fit most parts of the body, from small wrists right up to extra large knees or medium sized thighs. Tubigrip is designed to provide firm, effective support for sprains, strains and weak joints and muscles.   Easy to apply- no tape needed  Stays in place  Can be wshed for repeated use","Selecting The Right Size Tubigrip  It is important to select the correct size Tubipgrip to ensure correct level of support. Tubigrip should not be excessivley tight or restrict bloodflow.   Tubigrip Size B : Small wrist  Tubigrip  Size C : Medium wrist, small elbow  Tubigrip  Size D : Large wrist, medium elbow, small/medium ankle, small knee  Tubigrip  Size E : Large elbow, medium/large ankle, medium knee  Tubigrip  Size F : Large knee, small thigh  Tubigrip  Size G : Extra large knee, medium thigh   How To Use Tubigrip    Select the appropriate size Tupbigrip  Cut the bandage so that the bandage is twice the length required to cover the ffected area.  Pull over the affected area  Double back so that the bandage forms a double layer, ensuring the top layer overlaps the bottom layer by about 3-4 cm.",,,https://www.inishpharmacy.com/p/tubigrip-bandage-natural-1m/p-tubgripnat
ThermaCare 12 Hour Heatwraps Back 2 Pack,Health->Pain Relief->Muscular and Joint Pain Relief,5.95,PAA031640,"Thermacare heatwraps bring advanced relief from back pain. Each wrap gives long lasting pain relief lasting up to 16 hours. Suitable for use with muscle tension, sprains & strains and arthritis pain.   Clinically proven to relieve pain  Muscle penetrating heat for up to 16 hours  Wraps around lower back area for extra, comforting relief  Can be worn under clothing   Buy 3 For €16.95","Sizing information  Ladies: Fits from sizes 8 to 20 (clothes sizes)  Men: From size 29 to 47 inches (waist)  How Thermacare Works  Often in back pain, the muscles in the area become stiff, tense, with an aching feeling.   The constant heat provided by Thermacare heatwrpas helps relieve this pain. Increases blood flow to the area, helping muscles to relax  Analagesic effect can continue even after the wrap is removed after 8 hours use  Thermacare heatwraps can improve muscle flexibility   READ THE PATIENT LEAFLET BEFORE USING THIS PRODUCT",,,https://www.inishpharmacy.com/p/thermacare-12-hour-heatwraps-back-2-pack/paa031640
ThermaCare 12 Hour Heatwraps Upper Back Neck Shoulder & Wrist 3 Pack,Health->Pain Relief->Muscular and Joint Pain Relief,5.95,200030,"Thermacare heatwraps bring advanced relief from back pain. Each wrap gives long lasting pain relief lasting up to 16 hours. Suitable for use with muscle tension, sprains & strains and arthritis pain.   Clinically proven to relieve pain  Muscle penetrating heat for up to 16 hours  Can be worn under clothing  Suitable for neck, shoulder & wrist   Buy 3 For €16.95",,,,https://www.inishpharmacy.com/p/thermacare-12-hour-heatwraps-upper-back-neck-shoulder-and-wrist-3-pack/200030
Snowden Opti 5 Glucosamine Vitamin C Hyluronic Acid Rose Hip Arnica 200ml,Health,5.95,400227,"Snowden Healthcare Opti:5 advanced formula Joint gel is a high strength natural joint gel with menthol for fast relief.  Opti:5 contains 5 key naturalingredients to help joint health  Hyaluronic Acid is naturally present in the body and works by acting as a cushion and lubricant in joints and tissues as well as moisturising the skin.  Vitamin C is an essential vitamin and antioxidant used by the body to protect and repair cells.  Rose Hip. According to Arthritis Research UK, Rose Hip is a herbal medication with anti-inflammatory properties and may be effective in relieving some symptoms associated with Osteoarthritis.  Arnica. As well as being famous for its soothing skin care properties, in particular helping with bruising, Arnica has also been shown in studies to be effective for helping painful and stiff joints.  Glucosamine occurs naturally in the body where it plays a role in the smooth working of joints and helps maintain connective tissue.","Snowden Healthcare Opti:5 has been formulated and laboratory tested by leading UK joint gel experts. Opti:5 is intended to help relieve pain and inflammation in specific areas of concernIt contains 5 key natural ingredients. It also contains menthol to provide an immediate soothing effect. It’s non greasy, non sticky and paraben free.  Opti:5 Premium Joint GelOpti:5 is drug free gel. It contains N-acetyl Glucosamine, a highly absorbable form of Glucosamine, to help maintain healthy joints. It also contains Menthol for a soothing effect and Vitamin C, Hyaluronic Acid, Arnica and Rose Hip.  Opti:5 is not a medicine. Snowden Healthcare only use totally natural ingredients and it is paraben free.  Usage. We recommend you use Opti:5 gel up to 6 times a day. For a cooling effect, keep the gel in the fridge and apply after a warm bath. Store in a cool place. Opti:5 is not intended to replace any medication you are taking. Please visit your pharmacist or doctor if your symptoms persist.  Ingredients: Aqua, 1,3-Butylene Glycol, N-Acetyl Glucosamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Ascorbyl Phosphate, Arnica motana extrazt, Rosa canina extract, Hyaluronic Acid, Propylene Glycol, Menthol, Polysorbate-20, Benzyl Alcohol, Dehydroaacetic acid, Benzoic acid, Sorbic Acid, Tocopherol, Potassium Hydroxide, Cl 42090.",,,https://www.inishpharmacy.com/p/snowden-opti-5-glucosamine-vitamin-c-hyluronic-acid-rose-hip-arnica-200ml/400227
Quest CurQuMax Highly Bioactive 30 Pack,Vitamins->Joint & Bone Health,11.95,Q510248A,Quest CurQuMax is a combination of DL-phenylalanine and turmeric with black pepper extract.  Quest DLPA & Turmeric combines the amino acid DL-phenylalanine along with curcumin from the spice turmeric and piperine from black pepper. Turmeric contributes to the management of immune responses and may support joint and digestive health.,,One or Two tablets to be taken up to 3 times daily as required.,"Di-Calcium phosphate, bulking agent: microcrystalline cellulose, DL-phenylalanine, turmeric extract, magnesium stearate, anti-caking agent: silicon dioxide, black pepper extract, tablet coating (hypromellose, colours: iron oxide yellow, iron oxide red, titanium dioxide, iron oxide black; glycerin.",https://www.inishpharmacy.com/p/quest-curqumax-highly-bioactive-30-pack/q510248a
Pernaton Gel Green Lipped Mussel Extract 125ml,Health,9.95,200044,,,,,https://www.inishpharmacy.com/p/pernaton-gel-green-lipped-mussel-extract-125ml/200044
