Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Nelsons Arnicare Arnica Cream For Bruises,Medicines->Pain Relief ->Muscular & Joint Pain,4.95 - 6.95,P-ARNICARE,"Arnicare Arnica Cream from Nelson's, is a traditional homeopathic remedy used to relieve bruises. Suitable for treating bruises from knocks, falls and other injuries such as bruising around the eye or face area.",,Apply gently to brusied areas,,https://www.inishpharmacy.com/p/nelsons-arnicare-arnica-cream-for-bruises/p-arnicare
Microlife MT50 60 Second Thermometer,Health->First Aid->Accessories,3.95,P-MICROTHERM,"The Microlife MT50 digital thermometer is a must-have in any household.  It reads your temperature in 60 seconds.  It is waterproof, mercury free and no metal tip making it anallergic.",,,,https://www.inishpharmacy.com/p/microlife-mt50-60-second-thermometer/p-microtherm
Medrull Triangular Bandage 136 x 96 x 96cm,Health->First Aid->Bandages ,1.00,LC3201610,"The Medrull Triangular Bandage has been designed to help support arms, shoulders and ribs. Size 136*96*96 cm.",,,,https://www.inishpharmacy.com/p/medrull-triangular-bandage-136-x-96-x-96cm/lc3201610
Medrull Ultra Pore Waterproof Wound Dressing,Health->First Aid->Bandages ,0.40 - 0.70,P-MEDULTPORE,"The  Medrull  Adhesive Ultra Pore Waterproof Wound Dressing is a self-adhesive absorbent dressing made from soft nonwoven material and is designed for low to moderate wounds, such as surgical wounds, cuts and abrasions",,,,https://www.inishpharmacy.com/p/medrull-ultra-pore-waterproof-wound-dressing/p-medultpore
Medrull Tubular Net Bandage,Health->First Aid->Bandages ,1.25 - 1.95,P-MENTUBNETBAN,The Medrull Tubular Net Bandages are 2 meters in length and come in 6 different sizes. These net bandages are made up of 90% cotton and 10% polyurethane.,,,,https://www.inishpharmacy.com/p/medrull-tubular-net-bandage/p-mentubnetban
Medrull Ready-Made Sterile Dressing,Health->Travel->First Aid,0.85,6201409,This ready made sterile Medrull dressing is a must for any first aid box. It is sterilized and protects the wound from further harm promoting healing.,,,,https://www.inishpharmacy.com/p/medrull-ready-made-sterile-dressing/6201409
Medrull Soothing Effect Plaster With Aloe Vera 20 Pack,Health->First Aid->Plasters,1.95,MEDALOEVERA-4611,"Medrull soothing effect aloe vera plasters are breathable, dirt-repellent and contain aloe vera extract.  Aloe era is widely known for its healing properties making these plasters the perfect addition to any first aid box.",,,,https://www.inishpharmacy.com/p/medrull-soothing-effect-plaster-with-aloe-vera-20-pack/medaloevera-4611
Medrull Sensitive Hypoallergenic Plasters 20 pieces,Health->First Aid->Plasters,1.50,MEDRULL20YELLOW-4673,Medrull Sensitive Hypoallergenic plasters are a non-woven plaster designed for sensitive skin. This elastic and breathable plasters offer a secure fit and our dirt repellent.,,,,https://www.inishpharmacy.com/p/medrull-sensitive-hypoallergenic-plasters-20-pieces/medrull20yellow-4673
Medrull Tourniquet,Health->First Aid->Accessories,1.00,MEDTORNIBLUE,These Medrull tourniquets are a cost-effective addition to a doctors kit or a first aid kit.  Made from a   durable material it can be easily applied and removed with minimum discomfort,,,,https://www.inishpharmacy.com/p/medrull-tourniquet/medtorniblue
Weleda Calendula Lotion For Cuts & Abrasions 100ml,Health->First Aid->Antiseptics & Wound Cleaning ,10.50,WELEDACAL0326,"Weleda Calendula Lotion for cuts and abrasions is a popular and natural way to treat cuts, minor wounds and abrasions.  Calendula officinalis has been used for centuries in the treatment of cuts and abrasions.",,,,https://www.inishpharmacy.com/p/weleda-calendula-lotion-for-cuts-and-abrasions-100ml/weledacal0326
Waterjel Sterile Gel-Soaked Burn Dressing 10cm x 10cm 5 Pack,Health->First Aid->Antiseptics & Wound Cleaning ,16.95,WJDRESSING-5443,"This burn dressing from Waterjel is designed to wrap around the wrist and between the fingers as well as on the inner arm, foot instep or other areas of the body.  It provides a cooling and antiseptic dressing  to any areas that have been burned.  The pad itself is soaked in  a gel  which is sterile and foil packed ensuring it is fresh and ready for use.  A  must-have  for any first aid box or at home.  This pack contains 5 individually wrapped.",,,,https://www.inishpharmacy.com/p/waterjel-sterile-gel-soaked-burn-dressing-10cm-x-10cm-5-pack/wjdressing-5443
Weleda Calendolon Cuts and Grazes Ointment 25gm,Health->First Aid->Antiseptics & Wound Cleaning ,7.95,CALENDOLON,Weleda Calendolon Cuts and Grazes Ointment is a traditional herbal lotion contains organic calendula extract which is used in the treatment of minor wounds such as cuts and grazes. This soft salve lotion is not recommended for use in those under the age of 6.,,,,https://www.inishpharmacy.com/p/weleda-calendolon-cuts-and-grazes-ointment-25gm/calendolon
Vaseline Petroleum Jelly 250g,Health->First Aid,3.95,801688,Vaseline Petroleum Jelly is a staple in most first aid cupboards. It was created over 150 years ago and has been loved by families since. Petroleum Jelly is created from natural mineral oils and waxes which keep moisture sealed in to prevent and repair dryness in the skin. It can be used on all areas of the skin to prevent and heal cracking or hardness and on the lips. It is also sometimes used in the beauty industry to highlight the cheekbones.,,,,https://www.inishpharmacy.com/p/vaseline-petroleum-jelly-250g/801688
Tubigrip Bandage Natural 1m,Health->Pain Relief->Muscular and Joint Pain Relief,4.65,P-TUBGRIPNAT,"Tubigrip Elasticated Tubular Support Bandage comes in a range of sizes to fit most parts of the body, from small wrists right up to extra large knees or medium sized thighs. Tubigrip is designed to provide firm, effective support for sprains, strains and weak joints and muscles.   Easy to apply- no tape needed  Stays in place  Can be wshed for repeated use","Selecting The Right Size Tubigrip  It is important to select the correct size Tubipgrip to ensure correct level of support. Tubigrip should not be excessivley tight or restrict bloodflow.   Tubigrip Size B : Small wrist  Tubigrip  Size C : Medium wrist, small elbow  Tubigrip  Size D : Large wrist, medium elbow, small/medium ankle, small knee  Tubigrip  Size E : Large elbow, medium/large ankle, medium knee  Tubigrip  Size F : Large knee, small thigh  Tubigrip  Size G : Extra large knee, medium thigh   How To Use Tubigrip    Select the appropriate size Tupbigrip  Cut the bandage so that the bandage is twice the length required to cover the ffected area.  Pull over the affected area  Double back so that the bandage forms a double layer, ensuring the top layer overlaps the bottom layer by about 3-4 cm.",,,https://www.inishpharmacy.com/p/tubigrip-bandage-natural-1m/p-tubgripnat
ULTRAPURE Hydrogen Peroxide 130ml,Health->Travel->First Aid,2.80,901477,The Ultrapure Hydrogen Peroxide is a bleaching agent that is commonly used as a sanitizer. It has also been known to help with household stain removal.,,,,https://www.inishpharmacy.com/p/ultrapure-hydrogen-peroxide-130ml/901477
ThermaCare 12 Hour Heatwraps Back 2 Pack,Health->Pain Relief->Muscular and Joint Pain Relief,5.95,PAA031640,"Thermacare heatwraps bring advanced relief from back pain. Each wrap gives long lasting pain relief lasting up to 16 hours. Suitable for use with muscle tension, sprains & strains and arthritis pain.   Clinically proven to relieve pain  Muscle penetrating heat for up to 16 hours  Wraps around lower back area for extra, comforting relief  Can be worn under clothing   Buy 3 For €16.95","Sizing information  Ladies: Fits from sizes 8 to 20 (clothes sizes)  Men: From size 29 to 47 inches (waist)  How Thermacare Works  Often in back pain, the muscles in the area become stiff, tense, with an aching feeling.   The constant heat provided by Thermacare heatwrpas helps relieve this pain. Increases blood flow to the area, helping muscles to relax  Analagesic effect can continue even after the wrap is removed after 8 hours use  Thermacare heatwraps can improve muscle flexibility   READ THE PATIENT LEAFLET BEFORE USING THIS PRODUCT",,,https://www.inishpharmacy.com/p/thermacare-12-hour-heatwraps-back-2-pack/paa031640
TCP Liquid Antiseptic,Health->Travel->First Aid,2.50 - 5.95,P-902975,"TCP Liquid Antiseptic has been used in homes for years to sooth pain and help fight infections. TCP is used to treat ailments such as sore throats, mouth ulcers, cuts, grazes, bites, stings, boils, spots and pimples, to name but a few. To gargle the liquid, you must dilute it with 5 parts water. TCP contains halogenate phenols 0.68% w/v and Phenol 0.175% w/v. Always use under adult supervision.",,,,https://www.inishpharmacy.com/p/tcp-liquid-antiseptic/p-902975
Sudocrem Antiseptic Healing Cream,Mother & Baby->Children's Health->Nappy Rash,2.65 - 10.95,P-sudo,Sudocrem Antiseptic Healing Cream has been in nappy bags for 80 years. The cream is clinically proven to ease the discomfort of nappy rash such as sore or inflamed skin. The anaesthetic reduces the pain and irritation while the water resistant components create a barrier to prevent any further irritation.,Sudocrem is also effective for use on minor cuts and burns as it acts as barrier to protect. Other people use it for the treatment of acne and eczema.,,,https://www.inishpharmacy.com/p/sudocrem-antiseptic-healing-cream/p-sudo
Remove Wipes 50 Pack,Health->First Aid->Accessories,14.95,REMOVEWIPES,"Remove Wipes are designed to help with the removal of adhesive devices and the adhesive residue from the skin. These wipes work by softening the adhesive from tapes, films etc reducing the pain associated with the removal of adhesive patches.",,,,https://www.inishpharmacy.com/p/remove-wipes-50-pack/removewipes
Rowarolan Antiseptic Powder 20g,Health->First Aid->Antiseptics & Wound Cleaning ,5.95,300055,"This antispetic dusting powder is perfect for Minor Cuts, Abrasions, Bed Sores & Leg Ulcers. Helps aid healing and prevent infection. Rowarolan acts as a moisture absorbent and skin protectant.   Non-irritating to healthy skin",,Apply a light amount of powder to the wound area three times each day or as directed by your doctor.,"Contains calcium carbonate 90%, silica colloidal anhydrous and talc",https://www.inishpharmacy.com/p/rowarolan-antiseptic-powder-20g/300055
Pic Solution Urine Container With Handle 100ml,Health->First Aid->Accessories,0.95,PIC5993,This 100ml urine collection sterile box from Pic Solutions comes with a handle making collection easier.  Also contains adhesive sticker for sample identification.,,,,https://www.inishpharmacy.com/p/pic-solution-urine-container-with-handle-100ml/pic5993
Savlon Blister Plasters 5 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,4.75,SAVBLIST5,Savlon Blister Plasters protect blisters from rubbing causing further irritation and they prevent pain. The plasters help the blister to heal faster and the tea tree oil stops it from drying out. They are also hypoallergenic and latex free.,,,,https://www.inishpharmacy.com/p/savlon-blister-plasters-5-pack/savblist5
PhysioLogix Wrist Support Fits Left or Right,Health->First Aid->Supports,6.70 - 7.30,P-PHYSIOWRIST,Physiologix level 1 knee support is a comfortable and supportive elastic bandage designed to provide support where you need it most. Its elastic grip is lightweight and supportive and is suitable for both right or left knees.,,,,https://www.inishpharmacy.com/p/physiologix-wrist-support-fits-left-or-right/p-physiowrist
PhysioLogix Level 1 Knee Support Fits Left or Right,Health->First Aid->Supports,7.30,P-PHYSIOL1KNEE,Physiologix level 1 knee support is a comfortable and supportive elastic bandage designed to provide support where you need it most. Its elastic grip is lightweight and supportive and is suitable for both right or left knees.,,,,https://www.inishpharmacy.com/p/physiologix-level-1-knee-support-fits-left-or-right/p-physiol1knee
Paw Patrol Plasters 18 Pack,Health->First Aid,3.40,PP1167,Paw Patrol Plasters help make it that bit easier when children have cuts and scrapes. These fun printed plasters are latex free and waterproof. The Plasters come in sizes:   10- 19*56mm  6- 30*55mm  2- 50*76mm,,,,https://www.inishpharmacy.com/p/paw-patrol-plasters-18-pack/pp1167
Medrull Pepper Patches 10cm x 18cm (Perforated),Medicines->Cold & Flu,0.75,MEDRULLPEPPER-1924,The Medrull Pepper Patches are thermal heat patches. These patches are used as an additional product in case of common flu.,,,,https://www.inishpharmacy.com/p/medrull-pepper-patches-10cm-x-18cm-perforated/medrullpepper-1924
Medrull Pirates Plasters for kids 10 Pack,Health->First Aid->Plasters,1.50,MEDPIRATES-7018,Medrull Pirates Plasters for kids are a big hit with children. The water-resistant plasters feature fun pictures and bright colours.,,,,https://www.inishpharmacy.com/p/medrull-pirates-plasters-for-kids-10-pack/medpirates-7018
Ovelle Hydrogen Peroxide (20 Volume) 130ml,Health->First Aid->Antiseptics & Wound Cleaning ,2.95,ou445a,"Ovelle Hydrogen Peroxide is an antiseptic commonly used for cleaning, sanitising and removing mould, some of its most common uses are used to clean wounds and prevent infection.","Ovelle was founded in 1934 in Dundalk, Ireland. Today they produce a quality skincare range in their fully integrated research amd manufacturing facility. Their scientists work to combine advances in skincare with their long tradition in dermatology. The results are safety tested, proven formulations to help promote healthy skin and work fast to solve any skin conditions when they do occur.",,,https://www.inishpharmacy.com/p/ovelle-hydrogen-peroxide-20-volume-130ml/ou445a
Ovelle Surgical Spirit BP,Health->First Aid->Antiseptics & Wound Cleaning ,2.95 - 3.95,P-OVELLESS,"Ovelle Surgical Spirit BP is a multipurpose product.  It can be used to prevent bed sores, a disinfectant for the skin and a general all round product.  Suitable for use on adults, elderly and children.",,,,https://www.inishpharmacy.com/p/ovelle-surgical-spirit-bp/p-ovelless
Medrull Pepper Plaster 12cm x 18cm,Health->First Aid->Plasters,0.50,LC3201611,The Medrull Pepper Plaster is commonly used to help ease pain.  It is placed over the affected area and soothes using a warming effect.,,,,https://www.inishpharmacy.com/p/medrull-pepper-plaster-12cm-x-18cm/lc3201611
Medrull Natural Care Plasters 20 Pack,Health->First Aid->Plasters,1.50,MEDNATCAREGREEN-4505,Medrull natural care plasters are made of elastic textile material.  It is designed for use on cuts or grazes.  Its skin friendly formula makes it an ideal addition to any first aid box.,,,,https://www.inishpharmacy.com/p/medrull-natural-care-plasters-20-pack/mednatcaregreen-4505
Medrull My Little Nose Aromaplaster for kids 5 Pack,Medicines->Cold & Flu,1.95,MEDRULL5BLUE-8466,Medrull My Little Nose Aroma patches have been designed to provide relief from nasal congestion. The patches are applied to skin and close to the nose to allow full effect of the patches. These patches are suitable for children aged 3+.,,,,https://www.inishpharmacy.com/p/medrull-my-little-nose-aromaplaster-for-kids-5-pack/medrull5blue-8466
Medrull Inflatable Rubber Ring Cushion ,Health->First Aid->Accessories,13.00,MEDRING-2242,This inflatable rubber ring cushion provides comfort while sitting.  Its shape conforms to the body's contours and helps with conditions such as coccyx problems haemorrhoids or post-surgery care.,,,,https://www.inishpharmacy.com/p/medrull-inflatable-rubber-ring-cushion-/medring-2242
Medrull Mr. Happy Plasters for kids 10 Pack,Health->First Aid->Plasters,1.50,MEDYELLOW-8473,Medrull Mr Happy Plasters for kids are a big hit with children. The water-resistant plasters feature fun pictures and bright colours.,,,,https://www.inishpharmacy.com/p/medrull-mr-happy-plasters-for-kids-10-pack/medyellow-8473
Medicrepe Elastic Support Bandage ,Health->First Aid->Bandages ,1.40 - 3.50,P-801045,"The Medicrepe Elastic Support Bandages are comfortable, soft, cotton blend bandages. They have been designed to help support minor sprains, strains and compression. These bandages are an essential item for any first aid kit or home. Available in 3 sizes.",,,,https://www.inishpharmacy.com/p/medicrepe-elastic-support-bandage-/p-801045
Medrull Hydrocolloid Smart Blister Plaster 6 Pack Medium,Health->First Aid->Plasters,3.95,MEDRULL6GREEN-8398,"Medrull Hydrocolloid Smart blister plasters have been designed to offer instant pain relief to the affective area. Theses plasters give a second skin feeling and help heal, treat and protect from future blisters occurring.",,,,https://www.inishpharmacy.com/p/medrull-hydrocolloid-smart-blister-plaster-6-pack-medium/medrull6green-8398
Medicare Elastic Crepe Bandage,Health->First Aid->Bandages ,3.50 - 8.50,P-901935,"The Medicrepe Elastic Crepe Bandages are comfortable, soft, cotton blend bandages. They have been designed to help support minor sprains, strains and compression. These bandages are an essential item for any first aid kit or home. Available in 4 sizes.",,,,https://www.inishpharmacy.com/p/medicare-elastic-crepe-bandage/p-901935
Medicare Burn Gel Spray 125ml,Health->First Aid->Accessories,9.50,MBURNGELMD79,"Medicare Burn Gel Spray has been designed to help soothe and offer instant relief from burns, scalds and sunburn. The gel helps to moisturise the burn and the anti-bacterial properties protect the burn from infection.",,,,https://www.inishpharmacy.com/p/medicare-burn-gel-spray-125ml/mburngelmd79
Medicare Sterile Burn Plasters 6 Pack,Health->First Aid->Plasters,5.95,MD190,"Medicare Sterile Burn Plasters are sterile hydrogel plasters which are suitable to use on minor household burns. The breathable plasters help provide comfort, cushioning and protection to the burn/wound. The Hydrogel gel included within the plaster helps keeps burns moisturised, cool and soothed.",,,,https://www.inishpharmacy.com/p/medicare-sterile-burn-plasters-6-pack/md190
Medicare Waterproof Plasters 30 Pack MD041,Health->Travel,2.95,901955,"Medicare Waterproof Plasters are gentle on sensitive skin while also being extra strong making sure that the cut is kept dry and protected from germs. The plasters are ventilated ensuring that air is still able to get to the area effected. They are waterproof providing protection from water, germs and dirt. These individually wrapped plasters are convent and perfect for your bag or first aid kit and remain hygienic.",,,,https://www.inishpharmacy.com/p/medicare-waterproof-plasters-30-pack-md041/901955
McDavid Wrist Strap Level 1 Primary Protection OSFM 452,McDavid Wrist Strap Level 1 Primary Protection OSFM 452,9.95,401663,"Provides wraparound support, warmth and compression.  Thermal neoprene wrap with nylon facing on both sides.  Fully adjustable Velcro strap.",100% latex-free neoprene (CR)-exclusive of strap/cover fabric,,,https://www.inishpharmacy.com/p/mcdavid-wrist-strap-level-1-primary-protection-osfm-452/401663
Medicare Antiseptic Wipes 10 Pack,Health->First Aid,2.75,MW04,Medicare Antiseptic Wipes are perfect for cleaning cuts and other wounds. They are compact and individually sealed meaning that they are ideal for taking with you. The antiseptic kills germs and protects against infections,,,,https://www.inishpharmacy.com/p/medicare-antiseptic-wipes-10-pack/mw04
McDavid Elbow Strap Level 2 Advanced Protection OSFM Adjustable 486,McDavid Elbow Strap Level 2 Advanced Protection OSFM Adjustable 486,12.75,401666,Applies pressure over tendons to help relieve painful tennis elbow problems.  Adjustable thermal neoprene wraparound support in convenient universal size features Velcro cinch strap and nylon facing on both sides.,,,,https://www.inishpharmacy.com/p/mcdavid-elbow-strap-level-2-advanced-protection-osfm-adjustable-486/401666
McDavid Wrist Wrap Level 1 Primary Protection OSFM 451,McDavid Wrist Wrap Level 1 Primary Protection OSFM 451,8.95,401682,"This popular support helps retain body heat to promote healing, while providing superior cushioning support and compression.  Thermal neoprene support with nylon facing on both sides.  Fully adjustable Velcro closure assures a snug fit.  Neoprene delivers therapeutic heat to injury to promote healing and reduce pain.",100% latex-free neoprene (CR)-exclusive of binding/strap/cover fabric,,,https://www.inishpharmacy.com/p/mcdavid-wrist-wrap-level-1-primary-protection-osfm-451/401682
McDavid Elastic Elbow Support Level 1 Primary Small,Health->First Aid->Supports,8.50,MCDELBOWLVL1S,McDavid elastic elbow provides mild compression for soft tissue injuries.  These bandages fit both right and left elbow and are ideal for use with neoprene allergies.,,,,https://www.inishpharmacy.com/p/mcdavid-elastic-elbow-support-level-1-primary-small/mcdelbowlvl1s
McDavid Back Support - Level 2 Advanced Protection (495),Health,37.50,P-401661,"Level 2: Advanced Protection Th is fully adjustable design provides firm support and protection. Lightweight, fully breathable construction makes it easy and comfortable to wear for extended periods. Fi ve stays provide additional support. El astic side pulls.",Composition Mesh: 90% nylon/10% Lycra®; Panel: 62% polyester/38% rubber.  How to Wear   Open and center on back.  Loosen secondary (outer) straps.  Pull primary straps right over left and secure at front of body.  Adjust secondary side straps for secure final fit.,,,https://www.inishpharmacy.com/p/mcdavid-back-support---level-2-advanced-protection-495/p-401661
McDavid Elastic Knee Sleeve Level 1 Primary Small 510,Health->First Aid->Supports,8.50,MCDKNEELVL1S,McDavid elastic knee sleeve provides mild compression for soft tissue injuries.  These bandages fit both right and left knees and are ideal for use with neoprene allergies.,,,,https://www.inishpharmacy.com/p/mcdavid-elastic-knee-sleeve-level-1-primary-small-510/mcdkneelvl1s
McDavid Ankle Wrap OSFM Level 1 Primary 438,Health->First Aid->Supports,13.95,MCD438,"McDavid Ankle Wrap has been designed to help support and offer relief from pain that can be associated with arthritis, ankle injuries and tendonitis. This support fits both left and right ankles.",,,,https://www.inishpharmacy.com/p/mcdavid-ankle-wrap-osfm-level-1-primary-438/mcd438
FIXXA Waterproof Tape 2.5cm x 4.5m ,Health->First Aid->Supports,2.00,768241,FIXXA Waterproof Tape is designed to help secure the bandage to the wound. This waterproof tape is fully flexible and will stay secure in the shower or bath. Size 2.5cm.,,,,https://www.inishpharmacy.com/p/fixxa-waterproof-tape-25cm-x-45m-/768241
McDavid Ankle Velcro Elastic Strap Medium Level 1 Primary Protection 530,Health->First Aid->Supports,13.95,MCDAVIDANKLE6837,"The McDavid Ankle Strap Medium Level 1 has been designed to help support and offer relief from pain that is associated with minor ankle injuries, arthritis or tendonitis. This strap fits both left or right ankles.",,,,https://www.inishpharmacy.com/p/mcdavid-ankle-velcro-elastic-strap-medium-level-1-primary-protection-530/mcdavidankle6837
FIXXA Tough Water Blocker Plasters Extra Large 3 Pack,Health->First Aid->Plasters,2.00,768203,FIXXA Tough Water Blocker Plasters are designed to treat wounds and cuts faster with their open weave fabric style. The long-lasting adhesive allows the bandage to stay firmly in place and the non-adhesive pad protects the cuts without irritation.,,,,https://www.inishpharmacy.com/p/fixxa-tough-water-blocker-plasters-extra-large-3-pack/768203
FIXXA Toe Separators 2 Pack,Health->First Aid->Supports,3.00,P-768272,FIXXA Toe Separators are designed to separate and realign toes. These soft gel toe separators also relieve any pressure or friction between the toes. Available in two sizes.,,,,https://www.inishpharmacy.com/p/fixxa-toe-separators-2-pack/p-768272
FIXXA Tough Water Blocker Plasters Universal 8 Pack,Health->First Aid->Plasters,3.00,768227,FIXXA Tough Water Blocker Plasters are designed to treat wounds and cuts faster with their open weave fabric style. The long-lasting adhesive allows the bandage to stay firmly in place and the non-adhesive pad protects the cuts without irritation.,,,,https://www.inishpharmacy.com/p/fixxa-tough-water-blocker-plasters-universal-8-pack/768227
FIXXA Nylon Wrist Support,Health->First Aid->Supports,6.00,P-FIXWRSUPP,"FIXXA Nylon Wrist Support is a breathable, dual-stretch material that is designed to help support a weak or injured wrist, This hand-wash support can be worn during activities and is available in 4 sizes.",,,,https://www.inishpharmacy.com/p/fixxa-nylon-wrist-support/p-fixwrsupp
FIXXA Nylon Knee Support,Health->First Aid->Supports,6.00,P-FIXKNESUP,"FIXXA Knee Support is a breathable, dual-stretch material that offers support to weak or injured knees. This comfortable knee support can be worn during activities and is designed to fit both the right or left knee.",,,,https://www.inishpharmacy.com/p/fixxa-nylon-knee-support/p-fixknesup
FIXXA Nylon Thigh Support,Health->First Aid->Supports,6.00,P-FIXTHSUPP,FIXXA Nylon Thigh Support is a breathable and comfortable material that helps support a weak or injured thigh even with an active lifestyle. This handwash support is available in 3 sizes,,,,https://www.inishpharmacy.com/p/fixxa-nylon-thigh-support/p-fixthsupp
Elastoplast Fabric Dressing Strip 6cm x 10cm,Health->First Aid->Plasters,2.95,02607,"Elastoplast Fabric Dressing strip is a breathable and strong adhesive dressing that helps protect and cushions wounds, scratches, cuts and grazes.",,,,https://www.inishpharmacy.com/p/elastoplast-fabric-dressing-strip-6cm-x-10cm/02607
FIXXA Nylon Elbow Support,Health->First Aid->Supports,6.00,P-FIXELBSUP,FIXXA Nylon Elbow Support is a breathable and comfortable material used to help offer support to a weak or injured elbow. This hand wash support can be worn during activities and is available in 4 sizes.,,,,https://www.inishpharmacy.com/p/fixxa-nylon-elbow-support/p-fixelbsup
Deep Heat Spray 150ml,Health,7.50,200041,"Deep Heat Pain Relief Spray is a pain relieving, warming spray to be used on the skin. It is recommended for the relief of pain in muscles, tendons, joints or bones, lower back and thigh pain, sprains or strains. Can be used before and after exercise .","Deep Heat generates penetrating warmth in aching, injured and sore muscles. Deep Heat Pain Relief Spray can be used before and after exercise and contains ingredients that provide pain-relief plus heat.  Heat therapy helps to increase blood supply to relax aching and overstretched muscles – re-oxygenating the tissues to help stimulate the natural healing process.  Deep Heat products are manufactured by the Mentholatum Company Ltd, s ituated in East Kilbride, Scotland, Mentholatum Company Ltd specialises in the manufacture and supply of high quality healthcare products.","Use this medicine only on your skin. Adults and children over 5 years only. Always try on a small area first and use sparingly. Shake can well before use. Hold the nozzle not less than 15cm (6”) from the site of pain and spray in 2-3 short bursts. Massage not required. Protect the face when spraying around the neck and shoulders. Repeat up to 3 times per day and wash hands immediately after use. Do not inhale. Always read the label. Deep Heat Pain Relief Spray is a medicine for muscular aches and pains. Always read the label. Please read the label for warnings and precautions for use. Do not use  if you are allergic to any ingredients, pain relievers such as aspirin, ibuprofen or other anti-inflammatories. Not to be used on broken skin, your eyes or sensitive areas of skin. Not to be used in children under 5 years. Consult your doctor before use if you are pregnant, breast feeding, asthmatic or on any prescribed medicines.  Keep all medicines out of the sight and reach of children.",,https://www.inishpharmacy.com/p/deep-heat-spray-150ml/200041
Deep Heat Pain Relief Back Patch 2 Pack,Health->First Aid->Cold/Heat Therapy ,6.50,M5010-1,"Deep Heat Pain Relief Back Patch is a drug-free method of pain relief.  The heat therapy from the warming patch provides long-lasting pain relief to the affected area easing aches, pains, spasms and strains.  Each patch provides up to 16 hours pain relief.",,,,https://www.inishpharmacy.com/p/deep-heat-pain-relief-back-patch-2-pack/m5010-1
Deep Heat Odourless Heat Patch 4 Single Patches,Health,7.95,200034,"Deep Heat Pain Relief Heat Patch is r ecommended for muscular pain, strains and joint stiffness. They can be used for back, hip, thigh, calf, arm, neck and shoulder pain.","Therapeutic heat from the Deep Heat Pain Relief Heat Patch provides targeted pain relief right where you need it. Plus, penetrating heat helps relax stiff, sore, aching muscles and joints helping to restore movement. Heat increases blood flow to the affected area providing oxygen and nutrients to aid the healing process.  Deep Heat products are manufactured by the Mentholatum Company Ltd, situated in East Kilbride, Scotland, Mentholatum Company Ltd specialises in the manufacture and supply of high quality healthcare products.","Use on clean, dry skin. Tear open the plastic packet, remove the protective film from patch and apply to affected area. The patch activates within 1 minute and will heat up within 5 minutes providing penetrating warmth for 8 hours. Once removed it can continue to provide pain relief for a further 8 hours. Delicate or aging skin: apply adhesive side of patch to clothing. Read the label. Deep Heat Pain Relief Patches are medical devices. Read the label. Please read all instructions and warnings carefully before use.  This product is air activated. Open when ready to use. Do not use on the face or on broken skin, bruises or swellings. Not to be used when asleep or with prolonged pressure against the patch. Not to be used in infants, children or persons unable to remove the patch on their own. Do not use with other skin medications or other heat sources, if the patch is damaged or torn or on the dame are for more than 8 hours in any 24 hour period.",,https://www.inishpharmacy.com/p/deep-heat-odourless-heat-patch-4-single-patches/200034
Deep Heat Pain Relief Heat Patch,Health->First Aid->Cold/Heat Therapy ,2.95,M1003-1,"Deep Heat Pain Relief Back Patch is a drug-free method of pain relief.  The heat therapy from the warming patch provides long-lasting pain relief to the affected area easing aches, pains, spasms and strains.  Each patch provides up to 16 hours pain relief.",,,,https://www.inishpharmacy.com/p/deep-heat-pain-relief-heat-patch/m1003-1
Deep Heat Muscle Rescue Neck & Shoulder Patch 2 Pack,Health->Pain Relief->Muscular and Joint Pain Relief,4.95,M5012-5,This warming heat patch from Deep Heat provides u to 8 hours heat on the affected area. Specifically designed for neck and shoulder pain it is a drug-free long-lasting solution for aches and pains in the neck and shoulder area.,,,,https://www.inishpharmacy.com/p/deep-heat-muscle-rescue-neck-and-shoulder-patch-2-pack/m5012-5
Deep Heat Muscle Massage Roll-On Lotion 50ml,Health->First Aid->Cold/Heat Therapy ,4.75,D3107-1,Deep Heat Muscle Massage Roll on lotion is a non-medicinal method of easing tight muscles as well as providing heat which helps soothe pain.  Simply massage into the affected area for drug-free relief.,,,,https://www.inishpharmacy.com/p/deep-heat-muscle-massage-roll-on-lotion-50ml/d3107-1
Deep Heat Foam Bath 350ml,Health,4.95,200038,"Deep Heat Foam Bath soothes away aches and pains in the comfort of a hot bath. Add Deep Heat Foam Bath to hot running water and you will have a foaming tonic for sore limbs, muscles and joints.","Deep Heat products are manufactured by the Mentholatum Company Ltd, s ituated in East Kilbride, Scotland, Mentholatum Company Ltd specialises in the manufacture and supply of high quality healthcare products.",,,https://www.inishpharmacy.com/p/deep-heat-foam-bath-350ml/200038
