Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL 
Carnation Chiropody Felt 1 Sheet,Health->Other Healthcare->Footcare->Chiropody Felt / Padding,2.50,800190,"Carnation Chiropody Felt has been designed to help reduce pressure and friction on the heels, balls of the feet, arches and tops of feet. The chiropody felt is easy to use and comfortable.",,,,https://www.inishpharmacy.com/p/carnation-chiropody-felt-1-sheet/800190
Carex Ultra Grip Xtra Suction Support Handle,Health->Other Healthcare,24.95,B196-00,This ultra grip bar is specially designed to help aid users leaving or entering the bath or shower.  IT has suction grips which attach safely and securely on to the surface.  It has a wide handle ensuring it is easy to use and grip.,,,,https://www.inishpharmacy.com/p/carex-ultra-grip-xtra-suction-support-handle/b196-00
Burbuliukas aQuator PTV - KL  Membrane,Health->Other Healthcare->Electrical Health Care,5.95,400933,1 Pack of 20 Membranes,,,,https://www.inishpharmacy.com/p/burbuliukas-aquator-ptv---kl--membrane/400933
Burbuliukas Aquator Membranes,Health->Other Healthcare->Electrical Health Care,9.95,400932,1 Pack of 20 Membranes,,,,https://www.inishpharmacy.com/p/burbuliukas-aquator-membranes/400932
Cerumol Ear Drops Solution 11ml,Health,4.50,400032,"Cerumol Ear Drops Solution is used to soften and remove wax from ears. The presence of arachis oil lubricates the ear wax and the chlorobutanol, which is an antibacterial agent loosens the wax.  You Must Be Aged Over 18 Years to Purchase This Product","Cerumol is widely used to treat problem earwax, or to prepare ears before syringing.  Who can use?  This product can be used by adults and children over 6 years of age.  Do Not Use:  If you are allergic to  peanut oil or soya.  How to use?   Prepare a small pad of cotton wool, the size of your thumb nail.  Lie or sit down and tilt your head to the side.  Use the dropper to put 5 drops into the ear canal, do not push the dropper into the ear.  As the liquid enters the ear there may be a harmless tingling sensation.  Moisten the small pad of cotton wool with Cerumol or petroleum jelly.  Place the cotton wool pad into the ear but do not push right into the ear canal.  Remove the pad after one hour or in the morning.  Repeat daily for three days.   If you are pregnant or breast-feeding.    Please consult your doctor before purchasing or using this product if you are pregnant or breast-feeding.    Possible side effects   There is a small chance of some local irritation, redness or rash.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",,"The active ingredients are: Arachis oil refined (peanut oil) 57.3% w/v, chlorobutanol hemihydrate 5% w/v.",https://www.inishpharmacy.com/p/cerumol-ear-drops-solution-11ml/400032
Carnation Tofoam,Health->Other Healthcare->Footcare->Chiropody Felt / Padding,3.95,900460,Carnation Tofoam is a tube of padding to provide protection around the toes. This tape is lightweight and easy to apply and remove.,,,,https://www.inishpharmacy.com/p/carnation-tofoam/900460
Carnation Toenail Softening Lotion 14ml,Carnation Toenail Softening Lotion 14ml,3.65,800198,Carnation Toenail Softening Lotion is designed to soften sharp or hard toenails. The fast drying lotion is easy to apply and requires no dressing.,,,,https://www.inishpharmacy.com/p/carnation-toenail-softening-lotion-14ml/800198
Carnation Vericaps 4 Pack,Health->Other Healthcare->Footcare->Verruca,6.95,900461,Carnation Vericaps are used in the treatment of verruca’s. The felt pads reduce pressure on the area of the foot where the verruca is present relieving discomfort while the medicated centre helps to remove the verruca.    Not Suitable for Diabetics,,,,https://www.inishpharmacy.com/p/carnation-vericaps-4-pack/900461
Carnation Toe Protector 2 Pack,Health->Other Healthcare->Footcare->Insoles,3.50,R21545,Carnation Toe Protectors reduce shock and friction from around the toe area due to the presence of polymer gel. The protectors are very slim and so fit easily inside the shoe while the elasticated fabric on the outside keeps it in place. These toe protectors stretch to fit all sizes.,,,,https://www.inishpharmacy.com/p/carnation-toe-protector-2-pack/r21545
Carnation Toe Separators,Health->Other Healthcare->Footcare->Blisters & Bunion Care,3.50,800197,Carnation Toe Separators are reusable after washing and fit between toes to relieve pressure and rubbing. The soft flexible gel means that they are comfortable on the feet.,,,,https://www.inishpharmacy.com/p/carnation-toe-separators/800197
Carnation Tip Toes Invisible Gel Heel Shields 1 Pair,Health->Other Healthcare->Footcare->Chiropody Felt / Padding,4.20,CARHEELSHIELDS,Carnation Tip Toes Invisible Gel Heel Shields provide extra cushioning to prevent pain and reduce friction and slipping. These clear shields are discreet and have an adhesive to allow them to stay in place.,,,,https://www.inishpharmacy.com/p/carnation-tip-toes-invisible-gel-heel-shields-1-pair/carheelshields
Carnation Heel Cream & File,Health->Other Healthcare->Footcare,8.95,900455,"Carnation Heel Cream and File helps to revive rough, dry, cracked heels. This cream has been fromulated with peppermint so your feet are left smooth and feeling & smelling fresh.",,,,https://www.inishpharmacy.com/p/carnation-heel-cream-and-file/900455
Carnation Hard Skin Remover Pen 100+ Applications,Health->Other Healthcare->Footcare,4.50,R21556,Carnation Hard Skin Remover Pen contains glycolic acid which softens patches of hard skin on the feet. The head of the pen allows easy and direct application of the product to the area of hard skin and leaves the skin soft free from hard skin.,,,,https://www.inishpharmacy.com/p/carnation-hard-skin-remover-pen-100-applications/r21556
Carnation Soothing Foot Powder 75g,Health->Other Healthcare->Footcare->Fungal Infections,4.50,800196,"Carnation Soothing Foot Powder soothes and refreshes your feet and helps absorb excess moisture, leaving your feet fresh and healthy.",,,,https://www.inishpharmacy.com/p/carnation-soothing-foot-powder-75g/800196
Carnation Fresh Shoe Spray 150ml,Health->Other Healthcare->Footcare->Odour Control,3.85,CFRSHSP288,Carnation Fresh Shoe Spray leaves shoes smelling fresh. The long lasting deodorising spray is quick and easy to apply.,,,,https://www.inishpharmacy.com/p/carnation-fresh-shoe-spray-150ml/cfrshsp288
Carnation Super Deo Insoles,Health->Other Healthcare->Footcare->Odour Control,3.50,900458,Carnation Super Deo Insoles are used to fight against the embarrassing conditioning of foot odour. The charcoal layer absorbs the odour while the antibacterial agents fight bacteria which causes the odour. Your feet will be fresh and dry all day due to the perforated cushioning foam. These insoles are suitable for reuse after hand-washing.,,,,https://www.inishpharmacy.com/p/carnation-super-deo-insoles/900458
Carnation Soothing Foot Spray 100ml,Health->Embarassing Conditions->Athlete's Foot,4.50,CFOOTSPRAY,"Carnation Soothing Foot Spray soothes and protects the feet leaving them cool and refreshed. The menthol and citrus fragranced, quick drying spray protects against fungi.",,,,https://www.inishpharmacy.com/p/carnation-soothing-foot-spray-100ml/cfootspray
Carnation Hydro Corn 10 Pack,Health->Other Healthcare->Footcare->Corn & Callous Care,4.60,900456,"Carnation Hydro Corn Dressings are an effective way to remove corns. They gently remove the corn over an average period of 20 days. The strap holds a hydrocolloid disc in place over the corn using a clear self-adhesive. The disc adheres firmly to the corn site and retains the body’s natural moisture, forming a gel which cushions the corn and softens the skin allowing gentle corn removal. These dressings also help to slow the recurrence of the corn.",,,,https://www.inishpharmacy.com/p/carnation-hydro-corn-10-pack/900456
Carnation Heel Grips 1 Pair,Health->Other Healthcare->Footcare->Insoles,2.75,CHG878,Carnation Heel Grips reduce friction and slipping in shoes for more comfort. These slim grips fit easily into any shoe using the self-adhesive which is attached. One size fits all.,,,,https://www.inishpharmacy.com/p/carnation-heel-grips-1-pair/chg878
Duracell Hearing Aid Battery 13 Orange 6 Pack,Health->Other Healthcare->Ear Care,4.95,DURACELL-ORANGE-13,The Duracell Hearing Aid Battery 13 Orange 6 Pack have been designed so they are lightweight and easy to fit with their tabs. The 13 Orange batteries have long-lasting power and once used up they are easily disposable,,,,https://www.inishpharmacy.com/p/duracell-hearing-aid-battery-13-orange-6-pack/duracell-orange-13
Ear Band-it Ultra,Health->Other Healthcare->Ear Care,22.95,P-401327,"The original swimmer's headband, designed to hold ear plugs or ear molds in place while engaging in water activities.   Extra durable 3ml neoprene with adustable Velcro type closure.  Ear Band-It's unique design offers ultimate comfort and protection for the ears.  Colours may vary, if there is a specific colour you require please contact us at time of order.","Is the Ear Band-It waterproof?  No, neoprene is not a waterproof material, although it will keep the majority of water out of the ear canal.  The purpose of the band it to hold ear plugs or ear molds in place to form a watertight system.  The Ear Band-It should not be worn by itself if the intent is to prevent water from entering the ear canal.  How long will the Ear Band-It last?  The answer to this question depends on usage.  With heavy usage, the band may last approximately two years.  Some people are still using bands that are five years old!  The usual reason for ordering a new band is the fading of color.  The ear plugs may become dirty or tacky after three weeks with heavy usage, or last quite a bit longer with light usage.  Can you dive with the Ear Band-It?  We do not recommend diving head first with the Ear Band-It® as the band may come off the head.  The band will float, however, for easy retrieval.  Swimming and jumping in the water feet first are not a problem.  Will my child be compliant in wearing the Ear Band-It?  Every child is different, of course, but most children enjoy wearing the Ear Band-It®.  The band comes in five assorted, bright and attractive colors to please even the most selective of children.  Given the option of not swimming at all, or perhaps wearing an unsightly bathing cap, most children jump at the chance to wear the Ear Band-It®.  We've heard many stories of children still wearing the band even after their ear problem is resolved.  Is the Ear Band-It® safe to wear?  The Ear Band-It ear protection system was developed and patented over 10 years ago by a board certified otolaryngologist (Ear, Nose and Throat physician) in response to the lack of a practical way to allow people with ear problems to swim and bathe safely.  The band is specifically designed to avoid slippage during normal water activities and keep ear protection devices solidly placed over the ear canal.  Hundreds of thousands of satisified children and adults have purchased the Ear Band-It over the years and the product is recommended by otolaryngologists and audiologists around the world.  Does the Ear Band-It float?  The Ear Band-It does float, but ear plugs in general do not.   Can you use Ear Band-It for bathing and showering?  Absolutely!  The Ear Band-It is excellent for swimming, bathing, showering and keeping your ears warm.  Are you able to swim/bathe with a hearing aid if wearing the Ear Band-It?  No.  The Ear Band-It is not waterproof.  Your hearing aid may become wet and damaged if your only protection is the Ear Band-It.  Do you need to wash the Ear Band-It?  No.  The Ear Band-It will stay clean from the chlorinated pool, bathtub or shower.  If you feel the need to wash the band or it becomes stained, we recommend hand washing and air drying.  Are you able to hear while wearing the Ear Band-It?  Yes, although you will not hear as well as you would with nothing covering your ears.  The ear plugs are the limiting factor here, as neoprene does not significantly impair hearing.  Is the Ear Band-It comfortable to wear?  The Ear Band-It is very comfortable to wear and loved by both kids and adults.  The Ear Band-It is made of neoprene, the stretchy material used to make wet suits.  Additionally, the band comes in three different sizes and may be adjusted with a three inch Velcro type closure in the back.  This flexibility enables the Ear Band-It to fit comfortably on all head sizes.    Where to measure the head for the correct fit?  Measure from the hairline in front across the ears to the hairline in the back (I.e. downward angle). Use a cloth tape measure if you have one or use a string and the measure from the string. Be sure to not pinch the tape or string together as this will create extra length. You should wrap the tape or sting around the head and note where they intersect.",,,https://www.inishpharmacy.com/p/ear-band-it-ultra/p-401327
Duracell Activair Hearing Aid Battery 10 Yellow 6 Pack,Health->Other Healthcare->Ear Care,4.95,D10YELLOW,Duracell Activair Hearing Aid Battery 10 Yellow 6 Pack have been designed so they are lightweight and easy to fit with their tabs. The 10 yellow batteries have long-lasting power and once used up they are easily disposable.,,,,https://www.inishpharmacy.com/p/duracell-activair-hearing-aid-battery-10-yellow-6-pack/d10yellow
Duracell Activair Hearing Aid Battery 312 Brown 6 Pack,Health->Other Healthcare->Ear Care,4.95,D312ORANGE,Duracell Activair Hearing Aid Battery 312 Brown 6 Pack have been designed so they are lightweight and easy to fit with their tabs. The 312 Brown batteries have long-lasting power and once used up they are easily disposable.,,,,https://www.inishpharmacy.com/p/duracell-activair-hearing-aid-battery-312-brown-6-pack/d312orange
Earol Olive Oil Spray 10ml,Health,6.95,400027,,,,,https://www.inishpharmacy.com/p/earol-olive-oil-spray-10ml/400027
Duracell Activair Hearing Aid Battery 675 Blue 6 Pack,Health->Other Healthcare->Ear Care,4.95,D675BLUE,Duracell Activair Hearing Aid Battery 675 Blue 6 Pack have been designed so they are lightweight and easy to fit with their tabs. The 675 Blue batteries have long-lasting power and once used up they are easily disposable.,,,,https://www.inishpharmacy.com/p/duracell-activair-hearing-aid-battery-675-blue-6-pack/d675blue
Dioralyte Natural 6 Pack,Health,4.50,400034,"Dioralyte Natural Powder replaces the water and salt lost from your body when you have diarrhoea. Contains glucose and salts (these are sodium chloride, potassium chloride and disodium hydrogen citrate).  You Must Be Aged Over 18 Years to Purchase This Product","Who can use Dioralyte?  Dioralyte powder can be used by adults and children over 2 year.  How to take Dioralyte?  Children: One sachet after each loose stool  Adult: One or two sachets after each loose stool  If you are pregnant or breast-feeding  If you are pregnant, trying to become pregnant or are breast feeding, talk to your doctor before using.  Common side effects.  As with all medicines, Dioralyte can cause side effects, although not everyone gets them. You should not normally have any side effects.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Children: One sachet after each loose stool Adult: One or two sachets after each loose stool,"Each sachet contains sodium 0.47g, chloride 0.30g, glucose 3.56g, disodium hydrogen citrate 0.53g. Other Ingredients: Colloidal silica, saccharin sodium.",https://www.inishpharmacy.com/p/dioralyte-natural-6-pack/400034
Compeed Corn Plasters Medium 6 Pack,Health->Other Healthcare->Footcare->Corn & Callous Care,5.50,55708994,"Compeed Corn Plasters Medium provide padding to relieve pressure, discomfort and rubbing. The active gel gives instant relieve from pain and removes the corn.",,,,https://www.inishpharmacy.com/p/compeed-corn-plasters-medium-6-pack/55708994
Cryotag Skin Tag Remover,"Health->Other Healthcare->Skin Tags, Warts & Verrucas",25.95,CRYOTAG,"Cryotag Skin Tag Remover is a safe, fast and effective way to remove skin tags in as little as one treatment at home. The precision tip applicator allows you to target the skin tag without affecting the surrounding skin. Cryotag uses the same technology as dermatologists use to remove the tags, instantly freezing it to the core. The majority of skin tags will fall off within 2 weeks of application.",,"Cryotag is for the removal of skin tags only. For skin tags to be treated with Cryotag, they must have ALL 4 of the FOLLOWING CHARACTERISTICS: 1) be located either on the neck, on the chest, underarms, on the back or on the groin. 2) colour: the skin tags need to be similar in colour to the surrounding skin. 3) the skin tags must be soft and flexible (you should be able to move them back and forth with your finger) 4) they must also be raised above the skin and connected to the skin on a stalk or stem like a piece of skin and be 2mm to 6mm in size. If your skin tag does not have all 4 characteristics, please see a doctor",,https://www.inishpharmacy.com/p/cryotag-skin-tag-remover/cryotag
Compeed Bunion Plasters 5 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,7.45,compeed-bunion,Compeed Bunion Plasters instantly relieves rubbing and pressure from your bunion preventing blistering and hardening of the skin. The specially designed plasters fit perfectly around the foot.,,,,https://www.inishpharmacy.com/p/compeed-bunion-plasters-5-pack/compeed-bunion
Dioclear Diarrhoea Treatment (Diosmetictite) Safe for Babies x 8 Sachets,Health,9.95,401016,"Dioclear is a new treatment for diarrhoea that is suitable for adults, children and babies from the age of 1 year. Containg a natural clay called Diosmectite which absorbs water and binds diarhhoea causing substances, Dioclear helps reduce the duration and frequency of acute diarrhoea.","Dioclear is a new treatment for diarrhoea containing Diosmectite, a natural clay substance that is clinically proven to reduce the duraction and frequency of acute diarrhoea.  Dioclear is suitable for children age 1year and older, and also for adults and has a pleasant orange flavour.  Dioclear's unique ingredient helps bind bacteria and other ingredients that can cause diarrhoea, while also absorbing water from the large intestine. Working in the digestive system and not entering the bloodstream, Dioclear has an excellent safety profile.  Dioclear is not a replacement for oral rehydration therapy (ORT) and is best used along with ORT to replace fluids lost through diarrhoea and prevent dehydration. This is especially important with babies and young children, as dehydration can occur very quickly.  Dioclear is suitable for use with acute diarrhoea, including bacterial diarrhoea and travellers diarrhoea.","Babies older than 1 year old: Use 1-2 sachets each day Children older than 6 years old: Use 2-3 sachets per day Adults: Use 1 sachet three times daily Dissolve the contents of a sachet in water or another liquid, like juice (about 50ml). You can also suspend the contents in a baby bottle in 50ml of water. Be sure to pour slowly into the liquid and mix well before use. If needed, you can split the liquid between doses throught the day. For best use, take Dioclear between meals.",,https://www.inishpharmacy.com/p/dioclear-diarrhoea-treatment-diosmetictite-safe-for-babies-x-8-sachets/401016
Dioralyte Blackcurrant 6 Pack,Health,4.50,400033,"Dioralyte Blackcurrant Powder replaces the water and salt lost from your body when you have diarrhoea. Contains glucose and salts (these are sodium chloride, potassium chloride and disodium hydrogen citrate). The pleasant blackcurrant flavor makes it pleasant to drink.  You Must Be Aged Over 18 Years to Purchase This Product","Who can use Dioralyte?  Dioralyte powder can be used by adults and children over 2 year.  How to take Dioralyte?  Children: One sachet after each loose stool  Adult: One or two sachets after each loose stool  If you are pregnant or breast-feeding  If you are pregnant, trying to become pregnant or are breast feeding, talk to your doctor before using.  Common side effects.  As with all medicines, Dioralyte can cause side effects, although not everyone gets them. You should not normally have any side effects.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Children: One sachet after each loose stool Adult: One or two sachets after each loose stool,"Each sachet contains sodium 0.47g, chloride 0.30g, glucose 3.56g, disodium hydrogen citrate 0.53g. Other Ingredients: Colloidal silica, saccharin sodium, blackcurrant flavour.",https://www.inishpharmacy.com/p/dioralyte-blackcurrant-6-pack/400033
Compeed Corn Plasters Medium 10 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,5.50,55708738,"Compeed Corn Plasters Medium provide padding to relieve pressure, discomfort and rubbing. The active gel gives instant relieve from pain and removes the corn.",,,,https://www.inishpharmacy.com/p/compeed-corn-plasters-medium-10-pack/55708738
Dioralyte Citrus 6 Pack,Health,4.50,400035,"Dioralyte Citrus Powder replaces the water and salt lost from your body when you have diarrhoea. Contains glucose and salts (these are sodium chloride, potassium chloride and disodium hydrogen citrate). The pleasant citrus flavor makes it pleasant to drink.   You Must Be Aged Over 18 Years to Purchase This Product","Who can use Dioralyte?  Dioralyte powder can be used by adults and children over 2 year.  How to take Dioralyte?  Children: One sachet after each loose stool  Adult: One or two sachets after each loose stool  If you are pregnant or breast-feeding  If you are pregnant, trying to become pregnant or are breast feeding, talk to your doctor before using.  Common side effects.  As with all medicines, Dioralyte can cause side effects, although not everyone gets them. You should not normally have any side effects.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Children: One sachet after each loose stool Adult: One or two sachets after each loose stool,"Each sachet contains sodium 0.47g, chloride 0.30g, glucose 3.56g, disodium hydrogen citrate 0.53g. Other Ingredients: Colloidal silica, saccharin sodium, lemon/lime flavour.",https://www.inishpharmacy.com/p/dioralyte-citrus-6-pack/400035
Footcare Lambswool Insoles 1 Pair,Health->Other Healthcare->Footcare->Insoles,5.70,FFCLWFW,"Footcare Lambswool Insoles are made from 100 lambswool, these super warm and comfortable insoles provide warmth and comfort when you most need it, they provide excellent natural insulation against heat and cold.  As well as being antibacterial they are shock absorbing and keep you feeling your best all day long.",,,,https://www.inishpharmacy.com/p/footcare-lambswool-insoles-1-pair/ffclwfw
Compeed Blister Plasters Underfoot 5 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,7.45,compeed-underfoot,"Compeed Blister Plasters Underfoot  adds cushioning to underfoot blisters protecting them from further irritation. These plasters help to reduce pressure and pain on the area. They protect against water, germs and dirt and are ideal for use during sport",,,,https://www.inishpharmacy.com/p/compeed-blister-plasters-underfoot-5-pack/compeed-underfoot
Compeed Blister Plasters Mixed 5 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,7.45,900907,"Compeed Blister Plasters Mixed act as a second skin to protect blisters. These plasters absorb moisture and provide a cushioning. They protect against water, germ and dirt to avoid infection and are perfect for use during sport.",,,,https://www.inishpharmacy.com/p/compeed-blister-plasters-mixed-5-pack/900907
Footcare Lavender Aromatherapy Foam Insoles 1 Pair,Health->Other Healthcare->Footcare->Insoles,4.50,SOL006,"One pair of lavender aromatherapy insoles from Footcare, these are made from latex and are antibacterial and ultra fresh keeping your feet fresh and dry. The lavender oil is well known for its therapeutic properties and will absorb any perspiration keeping your feet fresh and comfortable all day.",,,,https://www.inishpharmacy.com/p/footcare-lavender-aromatherapy-foam-insoles-1-pair/sol006
Footcare Gel Heel Shields 2 Pairs,Health->Other Healthcare->Footcare->Insoles,5.50,FOOTCAREHEELSHIELD,Footcare Gel Heel Shields are non slip cushioning gel inserts that attach to the back of your shoe for ultimate comfort and keep your shoes in place all day long.,,,,https://www.inishpharmacy.com/p/footcare-gel-heel-shields-2-pairs/footcareheelshield
Footcare Gel Heel Cushions 2 Pairs,Health->Other Healthcare->Footcare,5.50,FOOTCAREGELHEEL,The Footcare Gel Heel Cushions have been designed to relieve pain from the heel and back. The soft gels are shock absorbent and are designed to fit any shoe.,,,,https://www.inishpharmacy.com/p/footcare-gel-heel-cushions-2-pairs/footcaregelheel
Footcare Advanced Memory Insoles 1 Pair,Health->Other Healthcare->Footcare,13.50,SOL016,The Footcare Advance Memory Insoles have been designed to help support your feet all day long. The memory foam mould allows your foot to shape comfortably into the insole. These insoles have also been uniquely designed to include an antibacterial Ultra Fresh Technology. This feature kills any odour and bacteria on the insole to keep your feet feeling fresh.,,,,https://www.inishpharmacy.com/p/footcare-advanced-memory-insoles-1-pair/sol016
Flexitol Heel Balm 112g,Flexitol Heel Balm 112g,7.95,401580,"Scientifically formulated to hydrate dry, cracked heels and feet  Enhanced with exfoliating properties  Non-greasy  Appropriate for people with Diabetes  Enriched with Pro-Vitamin B5, Vitamin E and L-Arginine  Contains Centipeda Cunninghamii, an Australian herb with unique skin nourishing properties  Does not contain Sodium Lauryl Sulphate, Salicylic Acid, Parabens or Gluten","Dry and cracked heels can be unsightly and embarrassing. This is most commonly caused by a loss of ‘elasticity’ when dryness sets in, or when the skin thickens and cracks or breaks under pressure. Pressure can occur through everyday activities such as walking and exercising. Other factors known to lead to dry and cracked heels are walking barefoot or in open-back shoes, increase in weight, circulation problems, and other medical conditions. Fortunately, dry and cracked heels can be relatively simple to overcome if treated properly.  Flexitol Heel Balm  is a 25% urea based, highly concentrated, non-greasy, moisturising balm, clinically formulated and medically proven to hydrate dry, cracked heels and feet. It has been enriched with Pro-Vitamin B5, Vitamin E and L-Arginine – all of which contribute to healthier, softer and smoother, well-nourished skin.",,,https://www.inishpharmacy.com/p/flexitol-heel-balm-112g/401580
Flexitol Heel Magic 70g,Flexitol Heel Magic 70g,5.95,500220,"If you are looking for a product for general day-to-day use and your feet and heels are rough and dry but not cracked, then Flexitol Heel Magic  is the answer. In a ‘stick’ format, its ‘no mess’ application helps to restore moisture and can be used on an ongoing basis to keep heels in great condition.  Simply run the stick over your heels and Flexitol Heel Magic’s complex blend of moisturisers will nourish and hydrate your skin.","Flexitol Heel Magic  has been rigorously tested and shown to quickly improve hydration to rough, dry skin on heels and feet.  Our innovative blend of moisturising ingredients includes:   Shea Butter : Moisturises and promotes softer, smoother skin  Olive Oil : A product well known for its natural skin moisturising properties  Lanolin : Helps to restore and maintain moisture balance  Beeswax : Helps the skin to retain moisture in addition to its soothing and softening properties  Vitamin E : Helps the skin to be quickly restored to its silky-smooth and well-nourished, conditioned state  Urea : Helps to increase the amount of water that the skin holds, whilst decreasing the amount of water lost from skin's surface. It also helps to gently exfoliate rough and dry surface skin","Flexitol Heel Magic  comes in an easy-to-use stick format. It is the convenient, ‘no-mess’ application option for those of us who don’t like to apply products directly to our feet using our hands. Use twice a day (morning and night), for maximum effect. Flexitol Heel Magic starts to work from the first application, and visible results are normally seen within 3 days.",,https://www.inishpharmacy.com/p/flexitol-heel-magic-70g/500220
Footcare Gel Ball Of Foot Cushions 2 Pairs,Health->Other Healthcare->Footcare,5.50,FOOTCAREGELCUSHIONS,"The Footcare Gel Ball of Foot Cushions have been designed to help ease the pain of wearing heels. The cushion gel supports the balls of your feet to remove any pressure that is causing pain. These clear, slim and invisible non-slip grips are both washable and re-usable.",,,,https://www.inishpharmacy.com/p/footcare-gel-ball-of-foot-cushions-2-pairs/footcaregelcushions
Footcare Foam Latex Comfort Insoles 1 Pair,Health->Other Healthcare->Footcare,3.65,FFCFOAW,"The Footcare Foam Latex Comfort Insoles have been designed to offer comfort throughout the day, while also keeping your feet fresh and dry. These insoles are insulated against heat and cold and also absorb perspiration.",,,,https://www.inishpharmacy.com/p/footcare-foam-latex-comfort-insoles-1-pair/ffcfoaw
FIXXA Heel Cushions 2 Pack ,Health->First Aid,3.00,768197,"The FIXXA heel cushions are a non-slip cushioning for your shoes, suitable for all types of footwear you cannot go wrong with these in your home.  Designed to be soft and comfortable they will keep you on your feet and feeling good for longer.",,,,https://www.inishpharmacy.com/p/fixxa-heel-cushions-2-pack-/768197
Flexitol Moisturising Foot Cream with Vitamin E 85g,Flexitol Moisturising Foot Cream with Vitamin E 85g,4.50,500222,"Flexitol Moisturising Foot Cream  is light and gentle, and quickly absorbed into your skin. It is the perfect product for use on dry and flaky skin on the heels, feet and legs. Enriched with Vitamin E and a balanced blend of moisturisers, Flexitol Moisturising Foot Cream helps your skin to be quickly restored to a healthy, well-nourished condition.  With its specially formulated combination of moisturising ingredients,  Flexitol Moisturising Foot Cream  gently and intensively hydrates the skin. Our formulation includes:   Urea : Helps to increase the amount of water that the skin holds, whilst decreasing the amount of water lost from skin's surface. It also helps to gently exfoliate rough and dry surface skin  Lanolin : Helps to restore and maintain moisture balance  Decyl Oleate : Promotes long-lasting softness and smoothness of the skin  Vitamin E : Helps the skin to be quickly restored to its silky-smooth and well-nourished, conditioned state","With its specially formulated combination of moisturising ingredients,  Flexitol Moisturising Foot Cream  gently and intensively hydrates the skin. Our formulation includes:   Urea : Helps to increase the amount of water that the skin holds, whilst decreasing the amount of water lost from skin's surface. It also helps to gently exfoliate rough and dry surface skin  Lanolin : Helps to restore and maintain moisture balance  Decyl Oleate : Promotes long-lasting softness and smoothness of the skin  Vitamin E : Helps the skin to be quickly restored to its silky-smooth and well-nourished, conditioned state","Flexitol Moisturising Foot Cream  is suitable for everyday use. It gently moisturises and cares for dry skin on legs, feet and dry and flaky heels. It is also suitable for use by people with diabetes who may suffer from dry skin. Use as and when needed, up to two or three times a day if necessary. It is richly formulated, so a little does go a long way. Flexitol Moisturising Foot Cream gets to work immediately to hydrate your skin and helps to maintain your skin’s natural moisture levels. This gentle moisturising cream can also be used by people prone to patches of dry skin (including Eczema and Psoriasis). Flexitol Moisturising Foot Cream can help to provide relief from symptoms which often accompany these conditions, such as drying and cracking of the skin.",,https://www.inishpharmacy.com/p/flexitol-moisturising-foot-cream-with-vitamin-e-85g/500222
FIXXA Gel Bunion Cushions 2 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,3.00,768195,FIXXA Gel Bunion Cushions is a soft and flexible think pad that helps relieve pressure and friction around the bunion area. The pack includes 2 gels and is suitable for sensitive skin.,,,,https://www.inishpharmacy.com/p/fixxa-gel-bunion-cushions-2-pack/768195
FIXXA Comfort Gel Toe Protectors,Health->Other Healthcare->Footcare,2.50,768264,"FIXXA Comfort Gel Toe Protectors are designed to be used on Corns, Blisters and Calluses. The full wrap toe protector is padded and is secure enough to stay in place all day. One size fits all.",,,,https://www.inishpharmacy.com/p/fixxa-comfort-gel-toe-protectors/768264
FIXXA Ball of Foot Cushions 2 Pack,Health->Other Healthcare->Footcare->Insoles,3.00,768198,"FIXXA Ball of Foot Cushions is a non-slip, clear thin gel pad that has been designed to offer suport and cushioning to the ball of your foot. This cushion is ideal for anyone who experinces pain at the ball of the foot. The discreet cushions stay firmly in place and absorb shock, which provides full comfort thorughout the day.",,,,https://www.inishpharmacy.com/p/fixxa-ball-of-foot-cushions-2-pack/768198
GlucoRx Allpresan Diabetic Foam Cream Basic,Health->Other Healthcare->Footcare->Cracked Heel / Hard Skin,12.95 - 21.50,P-GLUCORXBASIC,GlucoRx Allpresan diabetic foot foam cream is specially designed for daily treatment of dry and sensitive skin on the foot of patients with diabetes mellitus.  The skin boosts the skins natural barrier protecting from further skin infections associated with the condition.  This highly effective cream smooths the skin and counteracts pressure points.   GlucoRx Allpresan Diabetic Foam Cream 125ml: €12.95 GlucoRx Allpresan Diabetic Foam Cream 300ml: €21.50,,,,https://www.inishpharmacy.com/p/glucorx-allpresan-diabetic-foam-cream-basic/p-glucorxbasic
