Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Quies Foam Earplugs 3 Pairs,Health->Travel->Travel Adaptors & Accessories,4.50,QUIES1077,"Quies Foam Earplugs have been designed to reduce the noise level by 35d B. The comfortable ear plugs mould into the shape of your ear canal and are ideal to use when travelling, loud noise environments etc.",,,,https://www.inishpharmacy.com/p/quies-foam-earplugs-3-pairs/quies1077
Pyramid Trek Deet Free Midge & Tick Repellent 60ml,Health,6.95,400849,"Trek Midge & Tick (formerly Repel Midge) provides up to 12 hours’ protection. This spray contains 20% micro-encapsulated Saltidin for extra protection. This is perfect when in the garden, hill walking or spending long periods of time outdoors. Can be used by adults and children 2 years+.",,,,https://www.inishpharmacy.com/p/pyramid-trek-deet-free-midge-and-tick-repellent-60ml/400849
Rowarolan Antiseptic Powder 20g,Health->First Aid->Antiseptics & Wound Cleaning ,5.95,300055,"This antispetic dusting powder is perfect for Minor Cuts, Abrasions, Bed Sores & Leg Ulcers. Helps aid healing and prevent infection. Rowarolan acts as a moisture absorbent and skin protectant.   Non-irritating to healthy skin",,Apply a light amount of powder to the wound area three times each day or as directed by your doctor.,"Contains calcium carbonate 90%, silica colloidal anhydrous and talc",https://www.inishpharmacy.com/p/rowarolan-antiseptic-powder-20g/300055
Quies Wax Ear Plugs 8 Pairs,Health->Travel->Travel Adaptors & Accessories,5.25,902535,Quies Wax Ear plugs have been designed to reduce noise level by 27d B. The Natural Wax ear plugs warm to the temperature of your body and shape to fit your ear naturally. These comfortable ear plugs are long lasting but are designed for single use only.,,,,https://www.inishpharmacy.com/p/quies-wax-ear-plugs-8-pairs/902535
Pyramid Trek Sensitive Deet Free Insect Repellent with Saltidin 60ml,Health,6.95,400850,"Pyramid Repel Sensitive Deet Free Insect Repellent with Saltidin protects against insect bites, including mosquitoes, midges, flies and ticks. This spray gives up to 12 hours protection. Apply as needed by directly onto exposed area. Suitable for use on adults and children 2 years +",,,,https://www.inishpharmacy.com/p/pyramid-trek-sensitive-deet-free-insect-repellent-with-saltidin-60ml/400850
Pyramid Travel Biodegradable Soap  60ml,Health,3.95,400939,,,,,https://www.inishpharmacy.com/p/pyramid-travel-biodegradable-soap--60ml/400939
Pyramid Repel 50 Insect Repellent 60ml,Health->Travel->Bite & Sting Relief/Prevention,7.25,400820,"Pyramid Repel 50 is a medium-strength repellent that is suitable for long-haul travellers, adventurers and explorers. This ultimate travellers insect repellent lasts up to 6 hours and is ideal for anyone travelling in areas of tropical and sub-tropical countries such as South America, India, South-East Asia etc.",,,,https://www.inishpharmacy.com/p/pyramid-repel-50-insect-repellent-60ml/400820
Pocket Smidge 18ml,Health->Travel->Bite & Sting Relief/Prevention,4.95,SMIDGE0058,The Pocket Smidge is the perfect pocket travel size insect repellent that is suitable for all the family including pregnant women. The 8-hour water resistant formula has been developed and tested in the harshest conditions in Scotland.,,,,https://www.inishpharmacy.com/p/pocket-smidge-18ml/smidge0058
Pyramid Bug Bite Relief Spray 60ml,Health->Travel,5.75,400816,Spray relief from insect bites. Spray liberally onto affected area as soon as possible after the bite.,,,"Triethanolamine Salicylate, Aloe Vera Gel, Aqua",https://www.inishpharmacy.com/p/pyramid-bug-bite-relief-spray-60ml/400816
Povidone Iodine Spray,Health->Travel->First Aid,6.95 - 12.95,p-iodine,Povidone Iodine Spray is a general antiseptic that helps fight bacteria and germs. The Iodine spray solution is an alcoholic solution that contains Iodinated Povidone Ph.Eur.5% w/v equivalent to 0.5% w/v .,,,,https://www.inishpharmacy.com/p/povidone-iodine-spray/p-iodine
Pyramid Repel Natural Spray Deet Free 60ml,Health->Travel->Bite & Sting Relief/Prevention,7.15,PRNATURAL3016,"Pyramid Repel Natural Spray Deet Free uses Citriodiol to protect against insect bites, including mosquitoes, midges, flies and ticks. This spray gives up to 10 hours protection. To apply to the face make sure to apply to the hands and rub onto the face rather than spraying directly onto the face. Suitable for use on adults and children 6 months +",,,,https://www.inishpharmacy.com/p/pyramid-repel-natural-spray-deet-free-60ml/prnatural3016
Paw Patrol Plasters 18 Pack,Health->First Aid,3.40,PP1167,Paw Patrol Plasters help make it that bit easier when children have cuts and scrapes. These fun printed plasters are latex free and waterproof. The Plasters come in sizes:   10- 19*56mm  6- 30*55mm  2- 50*76mm,,,,https://www.inishpharmacy.com/p/paw-patrol-plasters-18-pack/pp1167
Pyramid Repel 20 Insect Repellent,Health,5.65 - 6.75,P-400819,Repel 20 provides up to 4 hours protection. The length of protection provided is dependant on a variety of factors including perspiration and activity.,"Apply up to twice daily in the morning and early evening by spraying directly onto exposed areas of skin (such as neck, wrists and ankles) taking care to avoid the eyes, mouth and palms of the hands that could cause ingestion of the product.  Repel 20 provides up to 4 hours protection. The length of protection provided is dependant on a variety of factors including perspiration and activity.","Apply up to twice daily in the morning and early evening by spraying directly onto exposed areas of skin (such as neck, wrists and ankles) taking care to avoid the eyes, mouth and palms of the hands that could cause ingestion of the product.","20% DEET, taste aversive agent",https://www.inishpharmacy.com/p/pyramid-repel-20-insect-repellent/p-400819
Paw Patrol Bruise Soother,Health->First Aid,5.25,PP1259,"Paw Patrol Bruise Soother have been designed to help reduce swelling, soothe bumps and headaches or to take the sting out of insect bites and sun exposure. The Paw patrol design helps distract any child and allows you to look after them. These soothes are filled with a safe gel that retains temperature. Best to keep in fridge so they are ready to use for accidents.   Please contact our customer service team if you wish to order a specific colour (Blue or Purple)",,,,https://www.inishpharmacy.com/p/paw-patrol-bruise-soother/pp1259
Sure Travel 3 Piece Bottle Travel Set,Health->Travel,2.60,TR08216,The Sure Travel 3 Piece Bottle Travel Set contains 3 clear 50ml bottles. This set is ideal for using when traveling with hand luggage. You can fill the bottles with your favourite products for the few days that you are away for.,,,,https://www.inishpharmacy.com/p/sure-travel-3-piece-bottle-travel-set/tr08216
Sure Travel Anti Nausea Wrist Bands,Health->Travel,1.75,TR09008,"The Sure Travel Anti-Nausea Wrist Band has been created to help reduce the feeling of travel sickness that can occur when travelling, for example by plane, boat, car etc. The wrist band is to be placed comfortably with the button facing inwards.",,,,https://www.inishpharmacy.com/p/sure-travel-anti-nausea-wrist-bands/tr09008
Status Portable USB Mini Fan 3.5 inch,Travel Shop->Travel Essentials->Travel Comfort,3.50,P-STATPUSBFAN,The Status Portable USB Mini Fan has been designed to keep you cool on those hot days. This mini fan is powered through a USB cable and would fit perfectly on a desk. Available in 3 colours.,,,,https://www.inishpharmacy.com/p/status-portable-usb-mini-fan-35-inch/p-statpusbfan
Sudocrem Antiseptic Healing Cream,Mother & Baby->Children's Health->Nappy Rash,2.65 - 10.95,P-sudo,Sudocrem Antiseptic Healing Cream has been in nappy bags for 80 years. The cream is clinically proven to ease the discomfort of nappy rash such as sore or inflamed skin. The anaesthetic reduces the pain and irritation while the water resistant components create a barrier to prevent any further irritation.,Sudocrem is also effective for use on minor cuts and burns as it acts as barrier to protect. Other people use it for the treatment of acne and eczema.,,,https://www.inishpharmacy.com/p/sudocrem-antiseptic-healing-cream/p-sudo
Status Shaver Adaptor,Health->Travel->Travel Adaptors & Accessories,1.95,SAB112,The Status Shaver Adaptor is ideal to use when traveling. This adapter plug converts a 2 pin shaver or electric toothbrush plug into a standard 3 pin Irish/UK plug.,,,,https://www.inishpharmacy.com/p/status-shaver-adaptor/sab112
Status Ireland or UK Visitor Travel Adaptor Twin Pack 240V,Health->Travel->Travel Adaptors & Accessories,3.95,SUKVISTA2PK4,"Status Ireland/UK Visitor Travel adaptor is ideal for anyone wanting to use appliances that do not have a UK/Irish plug. This twin pack adaptor has an output of 240V. The adaptor converts European, American and Asian plugs.",,,,https://www.inishpharmacy.com/p/status-ireland-or-uk-visitor-travel-adaptor-twin-pack-240v/sukvista2pk4
Status Ireland or UK Visitor Travel Adapter,Health->Travel->Travel Adaptors & Accessories,2.50,STATUS-UK5250,"Status Ireland/UK Visitor Travel adaptor is ideal for anyone wanting to use appliances that do not have a UK/Irish plug. This twin pack adaptor has an output of 240V. The adaptor converts European, American and Asian plugs.",,,,https://www.inishpharmacy.com/p/status-ireland-or-uk-visitor-travel-adapter/status-uk5250
Status Intercontinental Travel Double Adaptor with 2 USB Ports 10 Amp 110-240V,Health->Travel->Travel Adaptors & Accessories,14.95,STITAWUSB1PK3,"Status Intercontinental Travel Adaptor with 2 USB Charging Ports have a load of 10 Amp and output range of 110V. This adaptor can be used in the  USA, Caribbean, Canada, New Zealand, Mexico, Australia, Fiji, Taiwan, Thailand, Philippines, Japan and parts of China.  It is a travel must-have, allowing you to use two electrical appliances which have a UK/Irish plug as well as charging 2 USB devices all from the one socket. Always check that your device is compatible before use",,,,https://www.inishpharmacy.com/p/status-intercontinental-travel-double-adaptor-with-2-usb-ports-10-amp-110-240v/stitawusb1pk3
Status European Travel Double Adaptor with 2 USB Ports 7.5 Amp 240V,Health->Travel->Travel Adaptors & Accessories,14.95,STETAWUSBD1PK3,"Status European Travel Double Adaptor with 2 USB Ports have a load of 7.5 Amp and an input voltage range of 240V. This adaptor can be used in all European and Mediterranean countries. It is a travel must have, allowing you to use two electrical appliances which has a UK/Irish plug as well as charging 2 USB devices all from the one socket. Always check that your device is compatible before use.",,,,https://www.inishpharmacy.com/p/status-european-travel-double-adaptor-with-2-usb-ports-75-amp-240v/stetawusbd1pk3
Status European Travel Adaptor with 2 USB Charging Ports 7.5 Amp 240V,Health->Travel->Travel Adaptors & Accessories,7.50,S2USBPTEURO1PK3,"Status European Travel Adaptor with 2 USB Charging Ports have a load of 7.5 Amp and an input voltage range of 240V. This adaptor can be used in all European and Mediterranean countries. It is a travel must have, allowing you to use an electrical appliance which has a UK/Irish plug as well as charging 2 USB devices all from the one socket. Always check that your device is compatible before use.",,,,https://www.inishpharmacy.com/p/status-european-travel-adaptor-with-2-usb-charging-ports-75-amp-240v/s2usbpteuro1pk3
Status Intercontinental Travel Adaptor Twin Pack 10 Amp 240V,Health->Travel->Travel Adaptors & Accessories,3.50,SINTERTA2PK4,"Status Intercontinental Travel Adpator Twin Pack have a load of 10Amp and an output range of 240v. The intercontinental adaptor can be used in the  USA, Caribbean, Canada, New Zealand, Mexico, Australia, Fiji, Taiwan, Thailand, Philippines, Japan and parts of China.  This travel adaptor allows you to use Irish/UK appliances when travelling abroad.","Can be used in USA, Caribbean, Canada, New Zealand, Mexico, Australia, Fiji, Taiwan, Thailand, Philippines, Japan and parts of China.",,,https://www.inishpharmacy.com/p/status-intercontinental-travel-adaptor-twin-pack-10-amp-240v/sinterta2pk4
Status European Travel Adaptor Twin Pack 10 Amp 240V,Health->Travel->Travel Adaptors & Accessories,3.50,SEUROAB2PK4,"Status European Travel Adaptor Twin Pack 10 Amp 240V is a must have while travelling in Europe. These compact adaptors allow you to use your Irish and UK electrical products in other European countries such as Spain, France, Portugal etc. The plugs do not convert voltage so ensure that you check the voltage levels in the country you are travelling to. The maximum load 7.5 amps - 240 volts. They may also be suitable for use in other counties outside the Europe which use a 2-pin plug system. This pack contains 2 travel plugs.",,,,https://www.inishpharmacy.com/p/status-european-travel-adaptor-twin-pack-10-amp-240v/seuroab2pk4
Status European Travel Adaptor,Secure Shopping->Trade Accounts,2.50,901165,The Status European Travel Adaptor is a must have while travelling in Europe. These compact adaptors allow you to use your Irish and UK electrical products in other European countries. The plugs do not convert voltage so ensure that you check the voltage levels in the country you are travelling to. They may also be suitable for use in other counties outside the Europe which use a 2-pin plug system.,,,,https://www.inishpharmacy.com/p/status-european-travel-adaptor/901165
Status 7 Day Weekly Pill Box Organiser,Health->Travel->Travel Adaptors & Accessories,1.50,SPILLBOX1PK10,"Status 7 Day Weekly Pill Box Organiser is a handy tool to divide up your medication by day. The box contains 7 separate sealable compartments, one for each day of the week. Simply add your daily medication to each section and take on the required day. These boxes are shatterproof and perfect for travelling.",,,,https://www.inishpharmacy.com/p/status-7-day-weekly-pill-box-organiser/spillbox1pk10
Status Clam Shell Ear Plugs 8 Pack,Health->Travel->Travel Adaptors & Accessories,1.50,SEARPLUGS8PK10,These status earplugs come in a handy 8 pack.  Their shape and soft material mean they are easy to use as well as highly effective.  Perfect to carry with you while travelling or even while just in a high noise area.,,,,https://www.inishpharmacy.com/p/status-clam-shell-ear-plugs-8-pack/searplugs8pk10
Xpel Tropical Formula Bite And Sting Relief Aerosol 100ml,Health,3.95,200086,,,,,https://www.inishpharmacy.com/p/xpel-tropical-formula-bite-and-sting-relief-aerosol-100ml/200086
Status Combination Travel Padlock,Health->Travel->Travel Adaptors & Accessories,3.95,SCPLOCK1PK5,"Status Combination Travel Padlock is coated in plastic and perfect for travelling, camping, hospital stays and festivals. This waterproof padlock is waterproof and allows you create your own unique combination to keep your valuables safe and your suitcase locked.",,,,https://www.inishpharmacy.com/p/status-combination-travel-padlock/scplock1pk5
Vitabiotics Pregnacare Plus Omega-3 56 Pack,Mother & Baby->Pregnancy Care->Pregnancy Vitamins,13.50,100148,Pregnacare plus is specially formulated for during pregnancy.  It contains all you need to support you and your baby.  Pregnacare plus contains a multi-nutrient tablet as well as a high purity omega 3 capsule.  Proven to contribute to the normal brain and eye development of the foetus.   Buy THREE Packs for €32.95 and SAVE €7.55,,,,https://www.inishpharmacy.com/p/vitabiotics-pregnacare-plus-omega-3-56-pack/100148
ULTRAPURE Hydrogen Peroxide 130ml,Health->Travel->First Aid,2.80,901477,The Ultrapure Hydrogen Peroxide is a bleaching agent that is commonly used as a sanitizer. It has also been known to help with household stain removal.,,,,https://www.inishpharmacy.com/p/ultrapure-hydrogen-peroxide-130ml/901477
Tubigrip Bandage Natural 1m,Health->Pain Relief->Muscular and Joint Pain Relief,4.65,P-TUBGRIPNAT,"Tubigrip Elasticated Tubular Support Bandage comes in a range of sizes to fit most parts of the body, from small wrists right up to extra large knees or medium sized thighs. Tubigrip is designed to provide firm, effective support for sprains, strains and weak joints and muscles.   Easy to apply- no tape needed  Stays in place  Can be wshed for repeated use","Selecting The Right Size Tubigrip  It is important to select the correct size Tubipgrip to ensure correct level of support. Tubigrip should not be excessivley tight or restrict bloodflow.   Tubigrip Size B : Small wrist  Tubigrip  Size C : Medium wrist, small elbow  Tubigrip  Size D : Large wrist, medium elbow, small/medium ankle, small knee  Tubigrip  Size E : Large elbow, medium/large ankle, medium knee  Tubigrip  Size F : Large knee, small thigh  Tubigrip  Size G : Extra large knee, medium thigh   How To Use Tubigrip    Select the appropriate size Tupbigrip  Cut the bandage so that the bandage is twice the length required to cover the ffected area.  Pull over the affected area  Double back so that the bandage forms a double layer, ensuring the top layer overlaps the bottom layer by about 3-4 cm.",,,https://www.inishpharmacy.com/p/tubigrip-bandage-natural-1m/p-tubgripnat
Uvistat SPF 50 Sun Care Lipscreen 5g,Skincare->Body->Sun Cream,7.95,801678,Uvistat SPF 50 lipscreen offers UVA protection for your lips. This fragrance fee lipscreen will protect your lips through all seasons. Suitable for sensitive skin.,,,,https://www.inishpharmacy.com/p/uvistat-spf-50-sun-care-lipscreen-5g/801678
Tasectan Diarrhoea Treatment for Babies and Children 10 Pack,Medicines->Travel Sickness->Diarrhoea,7.90,400044,Tasectan ®  is a complementary treatment to rehydration. It  is a safe treatment for babies and children with diarrhoea. It acts effectively to shorten the duration of diarrhea. It is usually effective within 12 hours.  Adequate liquid intake and a light diet is recommended in the treatment of diarrhoea.  If your child’s diarrhoea symptoms persist for more than 24-36 consult a doctor.,"Tasectan ®  has 3 actions, it;  PROTECTS  Forms a film which protects the intestinal wall  NEUTRALISES    By avoiding contact with the harmful substances  ELIMINATES  Promotes their elimination in the faeces  Instructions for use  1. Disperse the contents of one sachet in a glass of water. It can also be added to milf or fruit juice.  Dosage  Children under 2 years: Consultation of a doctor or pharmacist is recommended prior to use.  Children under 3 years: 1 sachet every 6 hours until the symptoms disappear. Children aged 3 to 14 years: 1 or 2 sachets every 6 hours until the symptoms disappear.  Children aged 14-18 years: 2 sachets every 6 hours until the symptoms disappear.",Children under 2 years : Consultation of a doctor or pharmacist is recommended prior to use.  Children under 3 years : 1 sachet every 6 hours until the symptoms disappear.  Children aged 3 to 14 years : 1 or 2 sachets every 6 hours until the symptoms disappear.  Children aged 14-18 years : 2 sachets every 6 hours until the symptoms disappear. Adequate liquid intake and a light diet is recommended in the treatment of diarrhoea.,,https://www.inishpharmacy.com/p/tasectan-diarrhoea-treatment-for-babies-and-children-10-pack/400044
Smidge Quick Untick,Health->Travel->Bite & Sting Relief/Prevention,4.35,SMIDGE0065,The Smidge Quick Untick has been designed to help remove any size of tick instantly with a simple twirl. The Quick Untick is simple to use and removes the ticks body ensuring there is no possibility of diseases being transmitted. Can be used on all the family and pets.,,,,https://www.inishpharmacy.com/p/smidge-quick-untick/smidge0065
TCP Liquid Antiseptic,Health->Travel->First Aid,2.50 - 5.95,P-902975,"TCP Liquid Antiseptic has been used in homes for years to sooth pain and help fight infections. TCP is used to treat ailments such as sore throats, mouth ulcers, cuts, grazes, bites, stings, boils, spots and pimples, to name but a few. To gargle the liquid, you must dilute it with 5 parts water. TCP contains halogenate phenols 0.68% w/v and Phenol 0.175% w/v. Always use under adult supervision.",,,,https://www.inishpharmacy.com/p/tcp-liquid-antiseptic/p-902975
Smidge Insect Repellent 75ml,Health->Travel->Bite & Sting Relief/Prevention,8.50,SMIDGE0003,The Smidge Insect Repellent offers up to 8 hours protection from midge bites. This powerful waterproof insect repellent comes in a 75ml aluminium pump spray. Designed and tested in Scotland. Suitable for children aged 2+.,,,,https://www.inishpharmacy.com/p/smidge-insect-repellent-75ml/smidge0003
Tasectan Diarrhoea Treatment for Adults 8 Capsules ,Medicines->Travel Sickness->Diarrhoea,7.90,400617,"Tasectan ®  is formulated to control and reduce the symptoms associated with diarrhoea.  Tasectan ®  gets to the source of the problem and restores the physiological functions of the gut wall. It is safe to use in infants, children and adults. It is usually effective within 12 hours.  Tasectan ®  is a complementary treatment to rehydration. Adequate liquid intake and a light diet is recommended in the treatment of diarrhoea.  Tasectan ®  has 3 actions, it;  PROTECTS  Forms a film which protects the intestinal wall  NEUTRALISES    By avoiding contact with the harmful substances  ELIMINATES  Promotes their elimination in the faeces","Tasectan reduces the symptoms associated with diarrhoea usually within 12 hours. It is safe to use in adults, children and infants.  Instructions for use  Capsules  1. Swallow the capsule with water  Powder(Paediatric)  1. Disperse the contents of one sachet in a glass of water. It can also be added to milk, water or fruit juice.  Dosage Adults : 1-2 capsules every 4-6 hours until the symptoms disappear.  Children under 2 years:  Consultation of a doctor or pharmacist is recommended prior to use. On advice, 1 sachet every 6 hours until symptoms disappear  Children under 3 years : 1 sachet every 6 hours until the symptoms disappear  Children aged 3 to 14 years : 1 or 2 sachets every 6 hours until the symptoms disappear  Children aged 14 to 18 years:  2 sachets every 6 hours until the symptoms disappear",,,https://www.inishpharmacy.com/p/tasectan-diarrhoea-treatment-for-adults-8-capsules-/400617
Smidge Midge-Proof Headnet,Health->Travel->Bite & Sting Relief/Prevention,4.35,SMIDGE0034,The Smidge Midge-Proof Headnet will become your go to head gear when wanting to avoid midges or biting insects. The super-fine mesh deters away the smallest of biting insects ensuring that your journey or adventure is comfortable and insect free. This lightweight headnet fits into a small compact storage bag.,,,,https://www.inishpharmacy.com/p/smidge-midge-proof-headnet/smidge0034
Sea Band Mama Ginger Lozenges with Folic Acid - 24 Concentrated Lozenges,Mother & Baby->Pregnancy Care->Pregnancy Vitamins,3.95,400885,Sea Band Mama Ginger Lozenges with Folic Acid has been formulated to help treat nausea and morning sickness that can be experience during pregnancy. The soothing lozenge contains folic acid and essential nutrients that help maintain a normal maternal tissue during pregnancy.,,Take one in the morning.,,https://www.inishpharmacy.com/p/sea-band-mama-ginger-lozenges-with-folic-acid---24-concentrated-lozenges/400885
Ovelle Zinc Ointment 100g,Health->Travel->First Aid,7.50,ot325a,"Ovelle Zinc 15% W/W Ointment is an astringent and protective combination to protect irritated skin and to soothe minor skin irritations, superficial burns and wounds.","Ovelle was founded in 1934 in Dundalk, Ireland. Today they produce a quality skincare range in their fully integrated research amd manufacturing facility. Their scientists work to combine advances in skincare with their long tradition in dermatology. The results are safety tested, proven formulations to help promote healthy skin and work fast to solve any skin conditions when they do occur.",Apply as required after cleansing the affected area. If symptoms persist consult your doctor. Contraindications (1) Use as treatment of fungal infections. (2) Use in patients hypersensitive to any ingredients. (3) Use in large surface wounds or burns. Special warnings and precautions for use For external use only. If there is no improvement or aggravation of the condition occurs consult your pharmacist or doctor. May cause local skin reaction. Interaction with other medicinal products and other forms of interaction Zinc Oxide is incompatible with benzylpenicillin. Pregnancy and lactation Zinc Ointment is a monograph of the BP 1993 and as such (a) No animal reproduction/fertility study was carried out. (b) No study carried out.,"Zinc Oxide 15% w/w. Excipients - Wool Fat, Hard Paraffin, Cetostearyl Alcohol, White Soft Paraffin Zinc oxide is mildly astringent and is used topically as a soothing and protective application in eczema and slight excoriations. Zinc oxide reflects ultra violet radiation and is used in sunscreens. Zinc oxide is mildly astringent, soothing and protective.",https://www.inishpharmacy.com/p/ovelle-zinc-ointment-100g/ot325a
Ovelle Iodine Tincture 30ml,Health->Travel->First Aid,4.95,ov383a,Ovelle Iodine Tincture has been developed to help destroy viruses and fungus on contact. This effective antiseptic prevents wound infections from occurring after surgery.,,,,https://www.inishpharmacy.com/p/ovelle-iodine-tincture-30ml/ov383a
O.R.S. Rehydration Salts (ORS) Strawberry Flavour 12 Pack,Health,4.95,400037,"O.R.S. Rehydration Salts are perfect for rehydration before/during exercise and also after periods of diarhhoea or vomiting to replace lost fluids and electrolytes. Packaged in handy tubes, they are easy to take with you.",,,,https://www.inishpharmacy.com/p/ors-rehydration-salts-ors-strawberry-flavour-12-pack/400037
Medrull Duo Cotton Cosmetic Pads 100 Pack,"Toiletries->Toiletries For Her->Cotton Wool, Wipes & Tissues",1.45,LC12001303,"The Medrull Duo Cotton Cosmetic Pads are made up of 100% cotton fibers which allows for excellent softness, strength and absorbency. Comes in a pack of 100.",,,,https://www.inishpharmacy.com/p/medrull-duo-cotton-cosmetic-pads-100-pack/lc12001303
O.R.S. Rehydration Salts (ORS) Blackcurrant Flavour 12 Pack,Health,4.95,400036,"O.R.S. Rehydration Salts are perfect for rehydration before/during exercise and also after periods of diarhhoea or vomiting to replace lost fluids and electrolytes. Packaged in handy tubes, they are easy to take with you.",,,,https://www.inishpharmacy.com/p/ors-rehydration-salts-ors-blackcurrant-flavour-12-pack/400036
Medrull Corn Removal Plasters With Salicylic Acid 12 Pack,Health->First Aid->Plasters,1.95,MEDCORNPLASTER-8459,Medrull Corn Removal Plasters have been deigned to help reduce pain and pressure relief. These waterproof plasters contain salicylic acid which helps to soften the skin.  Not suitable for use by diabetics.,,,,https://www.inishpharmacy.com/p/medrull-corn-removal-plasters-with-salicylic-acid-12-pack/medcornplaster-8459
Medrull Assorted Plasters Family Pack 10 Pack,Health->First Aid->Plasters,1.50,MEDFAMILYORANGE-0095,"This family pack of assorted plasters from Medrull is a must have in any home, it contains 10 different plasters, sure to be suitable for all occasions.",,,,https://www.inishpharmacy.com/p/medrull-assorted-plasters-family-pack-10-pack/medfamilyorange-0095
Medrull AQUA STOP Waterproof Plasters 20 Pack,Health->First Aid->Plasters,1.50,MEDLIGHTBLUE-8282,"The Medrull Aqua Stop Waterproof Plasters are made of a thin, polymeric, perforated fabric. These plasters are waterproof and dirt-resistant. Suitable for sensitive skin.",,,,https://www.inishpharmacy.com/p/medrull-aqua-stop-waterproof-plasters-20-pack/medlightblue-8282
Medrull Antiseptic Extra Care Plasters 20 Packs,Health->First Aid->Plasters,1.50,MEDRULL20RED-3300,"Medrull Antiseptic Extra Care Plasters help protect any wounds or cuts from bacteria or infections from occurring. The extra care waterproof plasters are made up from a thin, perforated polymer material.",,,,https://www.inishpharmacy.com/p/medrull-antiseptic-extra-care-plasters-20-packs/medrull20red-3300
FIXXA Instant Ice Pack,Health->Travel->First Aid,2.50,768234,"FIXXA Instant Ice Packs is a must have for any first aid kit. These fast and effective ice packs are an effective way to apply cold treatment to sprains, strains, joint pain headaches, stings or sports injuries. Size 13cm*15cm.",,,,https://www.inishpharmacy.com/p/fixxa-instant-ice-pack/768234
Eurax Cream,Skincare->Expert Skincare->Skin Rashes,5.95 - 9.95,P-Eurax,Eurax Cream is used to treat all itch and rash (pruritis) conditions. Eurax can be used to treat rash associated with scabie. Eurax contains an anti-itch ingredient called crotamiton.  You Must Be Aged Over 18 Years to Purchase This Product,KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE USING THIS MEDICATION.,,Crotamiton 10% w/w,https://www.inishpharmacy.com/p/eurax-cream/p-eurax
Incognito Anti-Mosquito Insect Repellent Roll-On 50ml,Health->Travel->Bite & Sting Relief/Prevention,7.80,INCOGNITO0160,"The Incognito Anti-Mosquito Insect Repellent Roll-On is a non-greasy formula that is 100% effective. This strong natural insect repellent protects you against Mosquitoes that carry Malaria, Zika and Dengue fever. Suitable for children and adults aged 3 months onwards.",,,,https://www.inishpharmacy.com/p/incognito-anti-mosquito-insect-repellent-roll-on-50ml/incognito0160
Hibiscrub 4% w/v Cutaneous Solution Chlorhesidine Gluconate 500ml,Health,6.95,401551,,,,,https://www.inishpharmacy.com/p/hibiscrub-4-w_v-cutaneous-solution-chlorhesidine-gluconate-500ml/401551
Medicare Spray Plaster 32ml,Health->Travel->First Aid,6.50,901230,"The Medicare Spray Plaster has been designed to instantly seal and protect cuts and grazes. This water-resistant plaster spray is transparent and as the cut heals the plaster will wear off. This spray plaster is ideal to use on areas such as toes, knuckles and elbows.",,,,https://www.inishpharmacy.com/p/medicare-spray-plaster-32ml/901230
BugBand Insect Repelling Band Deet Free,Health->Travel->Bite & Sting Relief/Prevention,6.70,DEE004,"The BugBand Insect Repelling Band Deet helps keep biting insects away from your skin. This vapour wristband works up to 120 hours and can be worn around belts, pet collars, hat bands etc. The wristband is suitable for children and is waterproof free.",,,,https://www.inishpharmacy.com/p/bugband-insect-repelling-band-deet-free/dee004
Beauty Formulas lens Cleaning Wipes 20 pack 88231,Health->Other Healthcare,1.30,009287,Beauty Formulas Lens Cleaning Wipes are suitable for cleansing glass and coated lenses. The wipes are a quick convenient and effective way to clean all types of glass and plastic lenses.,,,,https://www.inishpharmacy.com/p/beauty-formulas-lens-cleaning-wipes-20-pack-88231/009287
Bloateze 20 Pack,Health,9.95,400043,"Bloateze has a dual action combination and relieves bloating, cramping and pain in the digestive system. Gets to work in the stomach 15 minutes.",Bloateze works to relieve cramps and pains while preventing flatulence. Bloateze is recommended for the treatment of symptoms connected to the build-up of gas.  Bloateze relieves the uncomfortable symptoms related to bloating in the stomach and bowels. Bloateze works because it combines the anti-foaming action of simethicone with the gas absorbing action of charcoal.  Bloateze gets to work quickly with the double-layer tablet releasing approximately 50% of the ingredients in the stomach within 15 minutes. The remaining 50% breaks down in the bowels within 60 minutes.  Bloateze is not absorbed into the bloodstream. It gets to work in your stomach and bowel while passing through your digestive system.,It is recommended to take 2 tablets twice a day after a main meal. You can take up to 4 tablets a day. The tablets should be taken with a glass of water.,Each tablet contains 50mg of Simethicone and 300mg of Charcoal.,https://www.inishpharmacy.com/p/bloateze-20-pack/400043
Savlon Antiseptic Cream,Health->Travel->First Aid,2.25 - 4.95,p-902667,"Savlon Antiseptic Cream is an essential for every home and first aid kit. This cream not only cleans but also prevents infection in cuts, bits, sting and minor burns. It can also be used on blister, sores, nappy rash spots and even sunburn. It is ideal for your handbag or nappy bag.",,,,https://www.inishpharmacy.com/p/savlon-antiseptic-cream/p-902667
Beauty Formulas Lens Cleaner 30ml,Health->Other Healthcare,1.80,88208,"Beauty Formulas Lens Cleaner is suitable for cleaning glass and coated lenses such as Cameras, Binoculars, Tv’s and Computer Screens.",,,,https://www.inishpharmacy.com/p/beauty-formulas-lens-cleaner-30ml/88208
