Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Canestest Self-Test for Vaginal Infections,Medicines->Anti-Fungal->Thrush,13.50,CANESTEST,"Canestest Self-Test For Vaginal Infections is a reliable self-test to determine if you have a common vaginal condition such as bacterial vaginosis (BV), thrush or trichomoniasis. This will help you determine the most appropriate treatment option.","How To Use Canestest      1: Remove the Canestest swab from the wrapping. Make sure the swab tip does not come into contact with anything before you insert it into your vagina.  2: Hold the Canestest swab by the handle and insert the yellow tip into your vagina, rotate the swab and then remove.         3:  After 10 seconds check the tip of the Canestest swab to see if the colour has stayed the same or changed to blue or green.     If your Canestest swab didn’t change colour after 10 seconds, it means that you may be suffering from thrush. If you have symptoms such as an itchy or sore vagina, or thick, white discharge, it’s likely that this is the case.  How To Read Your Canestest Results  No colour change in swab after 10 seconds : If you have symptoms such as an itchy or sore vagina, or thick, white discharge, it’s likely that you may be suffering from thrush.  Colour change of the swab to blue or green: A) If you also have  symptoms such as a thin, grey discharge and an unpleasant fishy smell, you are likely to have a BV ( bacterial vaginosis). BV is caused by an overgrowth of bacteria regularly found in your vagina and is  easily treated.  B)  If you also have symptoms such as  unusual yellow-green discharge with an unpleasant odour and a vulvar itch, it is possible you may have  Trichomoniasis, a sexually transmitted disease. Treatment is available on prescription by your GP.","1: Remove the Canestest swab from the wrapping. Make sure the swab tip does not come into contact with anything before you insert it into your vagina. 2: Hold the Canestest swab by the handle and insert the yellow tip into your vagina, rotate the swab and then remove.",,https://www.inishpharmacy.com/p/canestest-self-test-for-vaginal-infections/canestest
Blistex Relief Cream 5g,Skincare->Face->Lip,3.50,401337,,,,,https://www.inishpharmacy.com/p/blistex-relief-cream-5g/401337
Canesbalance Bacterial Vaginosis Vaginal Gel 7 Pack,Health->Embarassing Conditions->Vaginitis,17.95,canesbalance-bv,"Canesbalance Bacterial Vaginosis Vaginal Gel is a 7-day treatment that helps to relieve symptoms of a BV infection. The Canesbalance works by regulating the pH balance, reducing unpleasant odours and abnormal discharge. The easy to use treatment is delivered in single pre-filled tube applicators.",,,,https://www.inishpharmacy.com/p/canesbalance-bacterial-vaginosis-vaginal-gel-7-pack/canesbalance-bv
Canesflor Probiotics For Vaginal Use 10 Capsules,Health->Embarassing Conditions->Thrush,18.95,CANESFLOR-5478,"Canesflor Probiotic For Vaginal Use is used to help prevent vaginal infections from reoccurring. It works by restoring the natural environment of the vagina by creating a protective barrier, which prevents the growth of harmful microorganisms. Cansesflor is to be used as soon as the treatment for the infection has finished preventing recurrence.",,,,https://www.inishpharmacy.com/p/canesflor-probiotics-for-vaginal-use-10-capsules/canesflor-5478
Beauty Formulas Active Oral Care Fresher Breath Spray Sugar Free Cool Mint 15ml,Toiletries->Dental->Mouthwash,1.50,72491,Beauty Formulas Active Oral Care Fresher Breath Spray is a cool mint flavour that is sugar free. The breath spray will leave your breath feeling fresh and minty for hours.,,,,https://www.inishpharmacy.com/p/beauty-formulas-active-oral-care-fresher-breath-spray-sugar-free-cool-mint-15ml/72491
Beauty Formulas Fresh Breath Cool Mint Spray Sugar Free 25ml,Health->Embarassing Conditions->Bad Breath,1.80,88229,Beauty Formulas Fresh Breath Cool Mint Spray is Sugar Free and will leave your breath feeling fresh and minty for hours.,,,,https://www.inishpharmacy.com/p/beauty-formulas-fresh-breath-cool-mint-spray-sugar-free-25ml/88229
Durex Extended Pleasure Condoms,Toiletries->Toiletries For Him->Condoms & Sexual Health,9.95,P-durex3,,,,,https://www.inishpharmacy.com/p/durex-extended-pleasure-condoms/p-durex3
Dioclear Diarrhoea Treatment (Diosmetictite) Safe for Babies x 8 Sachets,Health,9.95,401016,"Dioclear is a new treatment for diarrhoea that is suitable for adults, children and babies from the age of 1 year. Containg a natural clay called Diosmectite which absorbs water and binds diarhhoea causing substances, Dioclear helps reduce the duration and frequency of acute diarrhoea.","Dioclear is a new treatment for diarrhoea containing Diosmectite, a natural clay substance that is clinically proven to reduce the duraction and frequency of acute diarrhoea.  Dioclear is suitable for children age 1year and older, and also for adults and has a pleasant orange flavour.  Dioclear's unique ingredient helps bind bacteria and other ingredients that can cause diarrhoea, while also absorbing water from the large intestine. Working in the digestive system and not entering the bloodstream, Dioclear has an excellent safety profile.  Dioclear is not a replacement for oral rehydration therapy (ORT) and is best used along with ORT to replace fluids lost through diarrhoea and prevent dehydration. This is especially important with babies and young children, as dehydration can occur very quickly.  Dioclear is suitable for use with acute diarrhoea, including bacterial diarrhoea and travellers diarrhoea.","Babies older than 1 year old: Use 1-2 sachets each day Children older than 6 years old: Use 2-3 sachets per day Adults: Use 1 sachet three times daily Dissolve the contents of a sachet in water or another liquid, like juice (about 50ml). You can also suspend the contents in a baby bottle in 50ml of water. Be sure to pour slowly into the liquid and mix well before use. If needed, you can split the liquid between doses throught the day. For best use, take Dioclear between meals.",,https://www.inishpharmacy.com/p/dioclear-diarrhoea-treatment-diosmetictite-safe-for-babies-x-8-sachets/401016
Dermatix Silicone Gel Scar Treatment 15g,Skincare->Expert Skincare->Scar Reduction & Camoflague,29.95,DERMATIX-SCAR,This scar gel is used to flatten or soften raised scars on the body.  It has been known to fade any redness that occurs with scarring as well as relieving itching and discomfort that may occur from scarring.  It is easily applied to all areas of the skin and its quick drying liquid dries to form an invisible sheet on the skin.,,,,https://www.inishpharmacy.com/p/dermatix-silicone-gel-scar-treatment-15g/dermatix-scar
Driclor Antiperspirant 20ml,Health->Embarassing Conditions->Excessive Sweating,8.50,driclor,Driclor antiperspirant is a roll on used to protect against excess perspiration or sweating. This product is clinically proven to help with heavy perspiration and is ideal for those who perspire under normal conditions.,,"Do not use on wet, broken, sensitive, irritated or recently shaved skin.  Initilly apply once at day last thing at night. In the morning wash off and do not reapply during the day. Continue to use regular depdorant as normal. After 2 weeks, you should notice a considerable imporvement. Once seating stops during the day, you ca reduce application to twice a week or less. Not to be used by children under 3 years.",,https://www.inishpharmacy.com/p/driclor-antiperspirant-20ml/driclor
Duofilm,Health->Embarassing Conditions->Warts & Veruccas,7.70,901075,Duofilm is commonly used to treat common skin and foot warts.  Duofilm contains salicylic acid and lactic acid to break down the formation of the wart.  Over time the affected skin area will shed leaving you with healthy clear skin.,,,,https://www.inishpharmacy.com/p/duofilm/901075
Derbac M Liquid For Head Lice 50ml,Medicines->Other Conditions->Headlice,15.95,DERBACM4155,"Derbac M Liquid is used in the treatment is used in the treatment of head lice, pubic lice, their eggs and in the treatment of scabies. The active ingredient in this medicine is Malathion 0.5% w/w.  You Must Be Aged Over 18 Years to Purchase This Product.","Who can use?    This product is for use in adults, children 6 months and over.    How to use?  If one member of your family requires treatment it is important to check other members of your family for living lice and treat them also if necessary.  In the treatment of lice   Apply the liquid to dry hear ensuring the scalp is fully covered. Work into the hear spreading the liquid evenly from the root to the tips.  Dry hair naturally in a well-ventilated room.  The following day or after 12 hours wash your hair in the usual manner.  While the hair is still wet use a nit comb to remove dead lice and eggs/nits.  This treatment should be repeated after 7 days.   For the treatment of Public Lice (crabs) or Scabies please see the patient information leaflet (PIL) in the box.  If you are pregnant or breastfeeding.    If you are pregnant or breastfeeding please speak to your doctor before using this medication.  Driving and using machines  Using this product is not known to affect your ability to drive or use machinery.  Possible side effects   Like all medicines, Derbac M can cause side effects, although not everybody gets them. If you experience any serious side effects please consult your doctor.  KEEP ALL MEDICINES OUT OF THE REACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",In the treatment of lice For the treatment of Public Lice (crabs) or Scabies please see the patient information leaflet (PIL) in the box.,Malathion 0.5%,https://www.inishpharmacy.com/p/derbac-m-liquid-for-head-lice-50ml/derbacm4155
Cystopurin Potassium Citrate Cranberry Sachets 6 Pack,Secure Shopping->Trade Accounts,8.50,900962,"Cystopurin Sachets for oral solution provide 3g PotassiumCitrate per sachet, with a natural cranberry flavour. Used to effectively treat symptoms of cystitis. Contains six sachets.   Relives burning and stinging  Fast acting  48hr treatment pack   You Must Be Aged Over 18 Years To Purchase This Product","How Does Cystopurin work?  Cystopurin lowers the acidity of urine to help relieve the burning and stinging sensation when passing water. Starting the treatment at the first signs of cystitis can help you feel much better within a few hours.  How To Use Cystopurin Sachets For Cystitis  Adults and children over 6 years of age can use Cystopurin.  Empty the contents of one sachet into a glass of water (200ml) and stir until granules have dissolved in the water.  Take one sachet, three times daily for two days to complete the treatment course.  If symptoms persist longer than 48hrs, consult your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.","How To Use Cystopurin Sachets For Cystitis Adults and children over 6 years of age can use Cystopurin. Empty the contents of one sachet into a glass of water (200ml) and stir until granules have dissolved in the water. Take one sachet, three times daily for two days to complete the treatment course. If symptoms persist longer than 48hrs, consult your doctor.",Each sachet contains 3g potassium citrate.,https://www.inishpharmacy.com/p/cystopurin-potassium-citrate-cranberry-sachets-6-pack/900962
Corsodyl Mouthwash Mint 300ml,Toiletries->Dental->Mouthwash,5.95,200009,Corsodyl mint mouthwash is designed to help treat oral problems such as gum disease (gingivitis) and symptoms such as bad breath and bleeding gums.  It also protects the teeth against build up of plaque and may help decrease gum inflammation.,,,,https://www.inishpharmacy.com/p/corsodyl-mouthwash-mint-300ml/200009
Corsodyl Mouthwash Aniseed 300ml,Toiletries->Dental->Mouthwash,5.95,200008,Corsodyl aniseed mouthwash is designed to help treat oral problems such as gum disease (gingivitis) and help combat symptoms such as bad breath and bleeding gums.  It also protects the against build up of plaque and may help decrease gum inflammation.,,,,https://www.inishpharmacy.com/p/corsodyl-mouthwash-aniseed-300ml/200008
Corsodyl Daily Toothpaste Extra Fresh 75ml,Toiletries->Dental->Toothpaste,3.95,EXTRAFRESHTP,"Corsodyl Daily Extra Fresh Toothpaste is clinically proven to help prevent bleeding gums and promote strong teeth.  This extra fresh toothpaste leaves your mouth feeling fresh and clean for hours. This toothpaste works by removing plaque, therefore preventing cavities.",,,,https://www.inishpharmacy.com/p/corsodyl-daily-toothpaste-extra-fresh-75ml/extrafreshtp
Corsodyl Daily Mouthwash Freshmint Alcohol free 500ml,Health,6.95,200011,,,,,https://www.inishpharmacy.com/p/corsodyl-daily-mouthwash-freshmint-alcohol-free-500ml/200011
Corsodyl Daily Mouthwash Cool Mint Alcohol free 500ml,Health,6.95,200010,,,,,https://www.inishpharmacy.com/p/corsodyl-daily-mouthwash-cool-mint-alcohol-free-500ml/200010
Corsodyl Chlorhexidine Dental Gel 50g,Health,3.95,200013,,,,,https://www.inishpharmacy.com/p/corsodyl-chlorhexidine-dental-gel-50g/200013
Compeed Cold Sore Patch 15 Pack,Health->Embarassing Conditions->Mouth Ulcers & Cold Sores,10.95,900910,Compeed Cold Sore Patch not only relieves the symptoms of cold sores for up to 12 hours but also helps it to heal faster and reduce scabbing. The clear patch helps to reduce the risk of contamination and is easy to apply.,,,,https://www.inishpharmacy.com/p/compeed-cold-sore-patch-15-pack/900910
Hedrin Once Head Lice Spray Gel 100ml,Health,9.50,400364,,,,,https://www.inishpharmacy.com/p/hedrin-once-head-lice-spray-gel-100ml/400364
Head & Shoulders Moisturising Scalp Care Shampoo 200ml,Toiletries->Hair Care->Shampoo,2.95,HSSCALPCARE-9755,"Head & Shoulders Moisturising Scalp Care Shampoo has been formulated to help cleanse, protect and moisturise the scalp. This moisturising shampoo helps target dandruff areas and dry scalp leaving your scalp flake free. This moisturise will reduce any itchiness caused by dry scalp and leave your hair feeling fresh and moisturised.",,,,https://www.inishpharmacy.com/p/head-and-shoulders-moisturising-scalp-care-shampoo-200ml/hsscalpcare-9755
Head & Shoulders Itchy Scalp Shampoo 250ml,Toiletries->Hair Care->Shampoo,2.95,901440,"Head & Shoulders Itchy Scalp Shampoo has been formulated to help cleanse, protect and moisturise the scalp. This anti-dandruff shampoo includes eucalyptus which helps soothe and refresh the scalp.",,,,https://www.inishpharmacy.com/p/head-and-shoulders-itchy-scalp-shampoo-250ml/901440
Head & Shoulders Classic Conditioner Normal Hair 200ml,Toiletries->Hair Care->Conditioner,2.95,96694818,"Head & Shoulders Classic Clean Conditioner is an anti-dandruff formula that helps cleanse, moisturise and protect your scalp. This conditioner guarantees a flake-free scalp. Your hair will be left feeling and looking shiny and healthy.",,,,https://www.inishpharmacy.com/p/head-and-shoulders-classic-conditioner-normal-hair-200ml/96694818
Head & Shoulders Classic Clean Shampoo 250ml,Toiletries->Toiletries For Him->Haircare,2.95,901441,"Head & Shoulders Classic Clean Shampoo is an anti-dandruff formula that helps cleanse, moisturise and protect your scalp. This shampoo guarantees a 100% flake free scalp. Your hair will be left feeling and looking shiny and healthy.",,,,https://www.inishpharmacy.com/p/head-and-shoulders-classic-clean-shampoo-250ml/901441
Head & Shoulders Anti-Dandruff Shampoo Menthol Refresh 75ml,Toiletries->Travel->Hair,1.95,99733414,Head & Shoulders Anti-dandruff travel size shampoo fights against dandruff and also gives you a balanced scalp and beautiful hair. The cooling and refreshing sensation from the shampoo will leave your hair feeling refreshed and clean.,,,,https://www.inishpharmacy.com/p/head-and-shoulders-anti-dandruff-shampoo-menthol-refresh-75ml/99733414
Gengigel Hydrogel Hyaluronan Mouthrinse 150ml,Health->Embarassing Conditions->Bleeding Gums (Gingivitis),10.95,GengigelHydrogel,"Gengigel Hydrogel Hyaluronan Mouthwash helps treat and reduce symptoms of gum irritation and Gingivitis, for e.g Bleeding gums, damaged/loose tissue etc. This mouthwash actively soothes inflamed and damaged gums while also helping with the tissue healing and the recovery process. Use daily 2-4 times per day for up to 4 weeks.",,,,https://www.inishpharmacy.com/p/gengigel-hydrogel-hyaluronan-mouthrinse-150ml/gengigelhydrogel
Full Marks Solution Spray 150ml,Mother & Baby->Children's Health->Headlice,15.99,901257,"Full Marks Solution Spray is a highly effective treatment for head lice.  Simply spray on using the handy spray bottle and leave for 5 minutes, it is both quick and effective against head lice and their eggs.  Full marks doesn't use traditional pesticides, it instead dehydrates the lice causing them to die.  They can then be removed using the comb supplied.",,,,https://www.inishpharmacy.com/p/full-marks-solution-spray-150ml/901257
Gengigel Hyaluronan Oral Gel 20ml,Health->Embarassing Conditions->Bleeding Gums (Gingivitis),9.95,GengigelGel,"Gengigel Hyaluronan Oral Gel has been formulated to help treat and prevent gum disorder such as bleeding gums, inflamed gums and loose gum tissue. This oral gel contains hyaluronic acid which actively helps the production of new healthy gum tissue. Use 3-4 times daily for up to 4 weeks.",,,,https://www.inishpharmacy.com/p/gengigel-hyaluronan-oral-gel-20ml/gengigelgel
Head & Shoulders Anti-Dandruff Shampoo Citrus Fresh 200ml,Toiletries->Hair Care->Shampoo,2.95,901439,"Head & Shoulders Anti-Dandruff Citrus Fresh Shampoo is an anti-dandruff formula that helps cleanse, moisturise and protect your scalp. This shampoo guarantees a 100% flake free scalp. Your hair will be left feeling and looking shiny and healthy with a citrus fresh fragrance.",,,,https://www.inishpharmacy.com/p/head-and-shoulders-anti-dandruff-shampoo-citrus-fresh-200ml/901439
Multi-Gyn Intiskin Spray 40ml,Toiletries->Toiletries For Her->Feminine Hygiene,7.95,MULTIGYN0407,"Multi-Gyn Intiskin has been designed to help soothe itch, irritations and burning sensations. This spray offers you direct relief with a cooling effect, while also eliminating odours.",,,,https://www.inishpharmacy.com/p/multi-gyn-intiskin-spray-40ml/multigyn0407
Multi-Gyn Tablets 10 Pack,Health->Embarassing Conditions->Vaginitis,7.95,MULTIGYN0103,"Multi-Gyn Tablets help with relief and prevention of causes such as itch, burning and excessive discharge in the vaginal area. These tablets are safe to use and will cleanse & soothe the area to stimulate a healthy vaginal environment.",,,,https://www.inishpharmacy.com/p/multi-gyn-tablets-10-pack/multigyn0103
Multi-Gyn LiquiGel Treats and Relieves Vaginal Dryness 30ml,Health,7.95,400515,"Prevents and treats vaginal dryness   Instantly relieves vaginal dryness and stimulatesnatural moisture  Optimises the condition of vaginal tissue  Prevents irritation and is an excellent lubricant  Is natural, safe and protects the vaginal flora","Multi-Gyn LiquiGel has a unique combination of properties. Multi-Gyn LiquiGel offers direct relief of vaginal dryness. It optimizes the condition of the vaginal tissue and stimulates its own natural moisture.  Multi-Gyn LiquiGel is based on the patented 2QR-complex that neutralizes harmful bacteria in a safe and natural way. It is therefore also suitable to support the natural healing process of tissue damages in the intimate area (e.g. after childbirth or after an operation). Multi-Gyn LiquiGel optimizes the condition of the vaginal tissue, reduces swelling and helps to prevent irritation.   The formulation is natural, safe and gentle because it is not based on toxic substances or harsh chemicals and therefore it does not have negative side-effects.  This unique self-care product is ideal for relief of vaginal dryness caused by e.g. sexual intercourse, hormonal changes, medication, stress or insertion of tampons. It is an excellent lubricant and has a strong soothing effect. Multi-Gyn LiquiGel combines a unique combination of properties. It has been developed in consultation with gynaecologists, medical doctors and specialized laboratories.  This self-care product relieves dryness and restores natural moisture.  It is also an excellent lubricant, e.g. enhancing sexual pleasure and easing the insertion of tampons. Multi-Gyn LiquiGel is also suitable for professional use in clinical examinations by e.g. gynaecologists and midwives. The requirement for preserving the integrity and functioning of the mucous tissues through increased cell hydration is achieved by betaine. LiquiGel can be applied in combination with medications.  Regular application of LiquiGel reduces irritation and supports an optimal condition of the vagina.  For more information please read the product leaflet  here",,,https://www.inishpharmacy.com/p/multi-gyn-liquigel-treats-and-relieves-vaginal-dryness-30ml/400515
Multi-Gyn Actigel Prevents and Treats Vaginal Discomforts 50ml,Health,9.95,400511,Prevents and treats vaginal discomforts   Prevents and treats bacterial vaginosis (BV)  Reduces unpleasant odour and discharge  Has a direct soothing effect on itch and irritations  Provides direct relief from vaginal discomforts  Optimizes the vaginal flora and condition of the tissues  Counters yeast  Is safe and natural,"Multi-Gyn ActiGel is a bio-active gel. This means that the product has a certain biological activity. This biological activity is quite unique and it is based on a standardized high amount of bio-active polysaccharides. The key component is the patented polysaccharide complex called 2QR. This substance has the unique ability to inhibit the growth of harmful micro-organisms, while the growth of the useful lactobacilli in the vagina is stimulated. This is extremely important for the vaginal flora and especially for the prevention and treatment of coccoid bacterial overgrowth; generally referred to as Bacterial Vaginosis.  Multi-Gyn has a pH of 4.1 (the pH of a healthy vagina). Because Multi-Gyn ActiGel restores the beneficial vaginal microbial flora it is multi-effective. It directly soothes itch, soreness, redness and sensitivity of the vaginal tissue. Herewith it also optimizes the condition of the vaginal tissues.  For more information please read the product leaflet  here",,,https://www.inishpharmacy.com/p/multi-gyn-actigel-prevents-and-treats-vaginal-discomforts-50ml/400511
Medijel Mouth Ulcer Gel 15g,Health->Embarassing Conditions->Mouth Ulcers & Cold Sores,4.95,801046,"Medijel Mouth Ulcer Gel is used for the fast treatment of mouth ulcers, sore gums and denture-rubbing. Simply apply a small amount of the gel to the affected area. This gel contains Lidocaine hydrochloride 0.66% w/w and aminoacridine hydrochloride 0.05% w/w.","Please consult your doctor before using this gel if you are pregnant or breast-feeding. The gel contains a small amount of ethanol (alcohol), less than 100mg per dose. Allergic reactions to this product are rare, however if you experience any reaction, please consult your doctor.","Apply a small quantity of Madijel on a clean fingertip directly to the painful area. Repeat the application every 20 minutes if necessary. If symptoms persist for more than 7 days, consult your doctor or dentist.",Lidocaine hydrochloride 0.66% w/w. aminoacridine hydrochloride 0.05% w/w,https://www.inishpharmacy.com/p/medijel-mouth-ulcer-gel-15g/801046
Multi-Gyn FloraPlus  5 Single Dose Tubes,Health,10.95,400514,"Treats and prevents vaginal yeast problems    Treats and prevents vaginal yeast problems  Prebiotic stimulation of Lactobacilli  Relieves itch, irritation, odour and discharge  Prevents (recurring) Candida  Prebiotic effect supports a healthy vaginal flora  Counters harmful micro-organisms without risk of resistance  Optimizes vaginal pH  Bio-active, safe and natural",Multi-Gyn FloraPlus keeps your vagina in balance by suppressing harmful microbes and by supporting the useful Lactobacilli flora. FloraPlus optimizes the vaginal flora and pH. The bio-active 2QR-complex counters harmful micro-organisms without risk of resistance. The useful lactobacilli are stimulated in their development by the prebiotic effect. The prebiotics in Multi-Gyn FloraPlus are the nutritive components that support the growth of the lactobacilli. This is a novel approach creating a balanced and natural vaginal flora that prevents overgrowth of unwanted micro-organisms such as Candida.  For more information please read the information leaflet  here,,,https://www.inishpharmacy.com/p/multi-gyn-floraplus--5-single-dose-tubes/400514
Medisure Nit Comb 1 Pack,Mother & Baby->Children's Health->Headlice,0.60,MS05314,"Medisure Nit Combs are used for detecting head lice and to undertake treatment. It can be used on wet or dry hair, the comb has 2 sides, one side being finer than the other for optimum use. Can be used by adults and children.",,,,https://www.inishpharmacy.com/p/medisure-nit-comb-1-pack/ms05314
Multi-Gyn IntiFresh 12 Intimate Wipes for Long-Lasting Fresh Feeling,Health,2.20,400516,,,,,https://www.inishpharmacy.com/p/multi-gyn-intifresh-12-intimate-wipes-for-long-lasting-fresh-feeling/400516
Lamisil Once Terbinafine Solution 4g,Medicines->Anti-Fungal->Athletes Foot ,17.50,lamisil-once,"Lamisil Once Terbinafine Solution 4g treats the symptoms of Tinea Pedis or athletes foot as it is more commonly known, such as itching and burning. To use simply the solution to the toes and allow it to dry. This treatment should only be used by adults over the age of 18.",,,,https://www.inishpharmacy.com/p/lamisil-once-terbinafine-solution-4g/lamisil-once
Lyclear 5% Dermal Cream 30g,Secure Shopping->Trade Accounts,12.95,901857,Lyclear 5% Dermal Cream is used in the treatment of scabies and crab lice infections. Lyclear Cream contains permethrin 5% w/w.  You Must Be Aged Over 18 Years to Purchase This Product. Maximum order quantity of SIX packs per order.,"Who can use?    This product is for use in adults, children and babies over 2 months.    How to use?   · Ensure the skin is clean, dry and cool.  · If you take a warm bath prior to treatment, the skin should be allowed to cool before the cream is applied.  · Carefully apply a thin layer of the cream to the skin.  · The cream rubs easily into the skin. It is not necessary to apply more cream until you can see it on the surface.  · Usually a single application clears the infection. If you are in doubt about the success of treatment, consult your doctor.   If you are pregnant or breastfeeding.    If you are pregnant and when you are breastfeeding, please speak to your doctor before using this medication.  Driving and using machines  This medication may be used while driving or operating machines.  Possible side effects   Common (may affect up to 1 in 10 people)  Itching (pruritus), reddening of the skin or unusual sensations on the skin (paraesthesia) such as tingling, prickling, skin burning sensation as well as dry skin are common. However, such symptoms can also occur as a result of the disease itself. Moisturisers and bath oils are recommended as follow up treatment for dry skin. The itching and a skin rash (post-scabies eczema) may persist for up to 4 weeks after the end of treatment. This is caused by a reaction to the killed scabies mites.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Treatment of Scabies - How Much Lyclear Cream To Use Adults and children over 12 years:  Apply up to 30 g of cream (one 30g tube) Children aged from 6-12 years:  Apply up to 15 g of cream (½ of a 30g tube) Children aged from 2 months-5 years:  Up to 7.5 g of cream ( ¼ of a 30g tube).,The active substance is permethrin (5% w/w equivalent to 50 mg/g).,https://www.inishpharmacy.com/p/lyclear-5-dermal-cream-30g/901857
LadyBalance Prebiotic Vaginal Tablets 30 Pack,Health->Embarassing Conditions->Vaginitis,13.95,lady-balance30,"LadyBalance is a prebiotic which maintains vaginal health and restores the natural pH.  Intimate well-being for a more feminine you.   Reduce unpleasant vaginal odour.  Reduce discharge associated with Bacterial Vaginosis (BV).  Relieve vaginal dryness, itching and soreness.","Treatment : Use one vaginal tablet each day until sypmtoms improve. This is usually one week for BV, unpleasnat odour and discharge. Treatment for vaginal dryness, itching, irritation and soreness may need up to two weeks.  Prevention :Use one vaginal tablet every other day  How to Insert LadyBalance Vaginal Tablet:  Insert one tablet deep into the vagina using a clean finger. If needed, you may moisten the tablet before insertion.  LadyBalance is a vaginal tablet (pessary) and should not be placed in the mouth.  Do Not Use LadyBalance If:  You are allergic to milk. LadyBalance contains traces of milk proteins. LadyBalance can be used in cases of dietary lactose intolerance.  You have vaginal pain or a yellow/green unpleasant smelling discharge. Consult your doctor.  Pregnancy  You can use LadyBalance when you are pregnant, however if you think you may have an infection you should see your GP.","Treatment : Use one vaginal tablet each day until sypmtoms improve. This is usually one week for BV, unpleasnat odour and discharge. Treatment for vaginal dryness, itching, irritation and soreness may need up to two weeks. Prevention :Use one vaginal tablet every other day How to Insert LadyBalance Vaginal Tablet:  Insert one tablet deep into the vagina using a clean finger. If needed, you may moisten the tablet before insertion.",,https://www.inishpharmacy.com/p/ladybalance-prebiotic-vaginal-tablets-30-pack/lady-balance30
Kelkin Tea Tree Conditioner 250ml,Toiletries->Hair Care->Conditioner,4.39,300046,,,,,https://www.inishpharmacy.com/p/kelkin-tea-tree-conditioner-250ml/300046
Kin Gingival Mouthwash,Toiletries->Dental->Mouthwash,6.95 - 9.95,P-200005,Kin Gingival Mouthwash helps prevent the build-up of dental plaque and helps protect sensitive gums from inflammation. This antibacterial mouthwash is also useful after dental procedures to help promote healing and good oral hygiene.,,,,https://www.inishpharmacy.com/p/kin-gingival-mouthwash/p-200005
Kelkin Tea Tree Shampoo 250ml,Toiletries->Hair Care->Shampoo,3.95,300045,,,,,https://www.inishpharmacy.com/p/kelkin-tea-tree-shampoo-250ml/300045
LadyBalance Prebiotic Vaginal Tablets 12 Pack,Toiletries->Toiletries For Her->Feminine Hygiene,8.95,lady-balance,"LadyBalance is a prebiotic which maintains vaginal health and restores the natural pH.  Intimate well-being for a more feminine you.   Reduce unpleasant vaginal odour.  Reduce discharge associated with Bacterial Vaginosis (BV).  Relieve vaginal dryness, itching and soreness.","Treatment : Use one vaginal tablet each day until sypmtoms improve. This is usually one week for BV, unpleasnat odour and discharge. Treatment for vaginal dryness, itching, irritation and soreness may need up to two weeks.  Prevention :Use one vaginal tablet every other day  How to Insert LadyBalance Vaginal Tablet:  Insert one tablet deep into the vagina using a clean finger. If needed, you may moisten the tablet before insertion.  LadyBalance is a vaginal tablet (pessary) and should not be placed in the mouth.  Do Not Use LadyBalance If:  You are allergic to milk. LadyBalance contains traces of milk proteins. LadyBalance can be used in cases of dietary lactose intolerance.  You have vaginal pain or a yellow/green unpleasant smelling discharge. Consult your doctor.  Pregnancy  You can use LadyBalance when you are pregnant, however if you think you may have an infection you should see your GP.","Treatment : Use one vaginal tablet each day until sypmtoms improve. This is usually one week for BV, unpleasnat odour and discharge. Treatment for vaginal dryness, itching, irritation and soreness may need up to two weeks. Prevention :Use one vaginal tablet every other day How to Insert LadyBalance Vaginal Tablet:  Insert one tablet deep into the vagina using a clean finger. If needed, you may moisten the tablet before insertion.",,https://www.inishpharmacy.com/p/ladybalance-prebiotic-vaginal-tablets-12-pack/lady-balance
Kelo-Cote Scar Gel 15g,Skincare->Expert Skincare->Scar Reduction & Camoflague,29.95,KELO-COTE-SCAR-GEL,"Kelo-Cote Scar Gel helps improve the appearance of scars. This transparent, self-drying gel helps reduce the appearance of scars by softening, flattening, and reducing the redness. This gel is suitable for both old and new scars.",,,,https://www.inishpharmacy.com/p/kelo-cote-scar-gel-15g/kelo-cote-scar-gel
One Touch Long Love Intimate Gel Delay Effect 75ml,Toiletries->Toiletries For Him->Condoms & Sexual Health,4.30,ONETOUCHLL0131,"The One Touch Long Love Intimate Gel Delay Effect is a new formula that is applied to the penis. It helps reduce sensitivity, delays ejaculation and prolongs intimate moments. It is a clear formula that contains a fruity odour.",,,,https://www.inishpharmacy.com/p/one-touch-long-love-intimate-gel-delay-effect-75ml/onetouchll0131
One Touch Gentle Lights Intimate Gel 75ml,Toiletries->Toiletries For Him->Condoms & Sexual Health,4.30,ONETOUCHGL0117,"One touch lights is a personal lubricant for genital lubrication.  Its formulation is clear, odourless non-greasy and non-staining.  It gives you lasting pleasure relieving the symptoms of vaginal dryness as well as having moisturising properties.",,,,https://www.inishpharmacy.com/p/one-touch-gentle-lights-intimate-gel-75ml/onetouchgl0117
